"time_period","org_unit","product","disease_cases","year","rainfall","mean_temperature","population","location"
"2021-02","1504 Thateng","ORS (transfer to HC)",7,2021,12.6871428571429,23.0178571428571,44066,"1504 Thateng-ORS (transfer to HC)"
"2021-03","1504 Thateng","ORS (transfer to HC)",116,2021,10.7212903225806,26.3322580645161,44066,"1504 Thateng-ORS (transfer to HC)"
"2021-04","1504 Thateng","ORS (transfer to HC)",0,2021,35.2643333333333,26.09,44066,"1504 Thateng-ORS (transfer to HC)"
"2021-05","1504 Thateng","ORS (transfer to HC)",239,2021,60.4341935483871,26.7322580645161,44066,"1504 Thateng-ORS (transfer to HC)"
"2021-06","1504 Thateng","ORS (transfer to HC)",0,2021,44.929,25.2933333333333,44066,"1504 Thateng-ORS (transfer to HC)"
"2019-02","1504 Thateng","Paracetamol (transfer to HC)",0,2019,5.32107142857143,26.2178571428571,42560,"1504 Thateng-Paracetamol (transfer to HC)"
"2019-03","1504 Thateng","Paracetamol (transfer to HC)",0,2019,7.96967741935484,27.0774193548387,42560,"1504 Thateng-Paracetamol (transfer to HC)"
"2019-04","1504 Thateng","Paracetamol (transfer to HC)",0,2019,38.6276666666667,26.7166666666667,42560,"1504 Thateng-Paracetamol (transfer to HC)"
"2019-05","1504 Thateng","Paracetamol (transfer to HC)",0,2019,63.1961290322581,25.9548387096774,42560,"1504 Thateng-Paracetamol (transfer to HC)"
"2019-06","1504 Thateng","Paracetamol (transfer to HC)",0,2019,42.4146666666667,25.9733333333333,42560,"1504 Thateng-Paracetamol (transfer to HC)"
"2019-07","1504 Thateng","Paracetamol (transfer to HC)",0,2019,62.8370967741935,24.5741935483871,42560,"1504 Thateng-Paracetamol (transfer to HC)"
"2019-08","1504 Thateng","Paracetamol (transfer to HC)",0,2019,101.516129032258,23.8451612903226,42560,"1504 Thateng-Paracetamol (transfer to HC)"
"2019-09","1504 Thateng","Paracetamol (transfer to HC)",0,2019,90.443,23.7433333333333,42560,"1504 Thateng-Paracetamol (transfer to HC)"
"2019-10","1504 Thateng","Paracetamol (transfer to HC)",923,2019,9.85935483870968,24.8354838709677,42560,"1504 Thateng-Paracetamol (transfer to HC)"
"2019-11","1504 Thateng","Paracetamol (transfer to HC)",48,2019,11.799,22.72,42560,"1504 Thateng-Paracetamol (transfer to HC)"
"2019-12","1504 Thateng","Paracetamol (transfer to HC)",13,2019,1.25066666666667,21.6633333333333,42560,"1504 Thateng-Paracetamol (transfer to HC)"
"2020-01","1504 Thateng","Paracetamol (transfer to HC)",50,2020,4.43806451612903,23.658064516129,43306,"1504 Thateng-Paracetamol (transfer to HC)"
"2020-02","1504 Thateng","Paracetamol (transfer to HC)",40,2020,4.2448275862069,23.1896551724138,43306,"1504 Thateng-Paracetamol (transfer to HC)"
"2020-03","1504 Thateng","Paracetamol (transfer to HC)",22,2020,6.1758064516129,26.7709677419355,43306,"1504 Thateng-Paracetamol (transfer to HC)"
"2020-04","1504 Thateng","Paracetamol (transfer to HC)",0,2020,33.13,26.35,43306,"1504 Thateng-Paracetamol (transfer to HC)"
"2020-05","1504 Thateng","Paracetamol (transfer to HC)",4,2020,91.9532258064516,27.2870967741936,43306,"1504 Thateng-Paracetamol (transfer to HC)"
"2020-06","1504 Thateng","Paracetamol (transfer to HC)",3,2020,49.2363333333333,25.2766666666667,43306,"1504 Thateng-Paracetamol (transfer to HC)"
"2020-07","1504 Thateng","Paracetamol (transfer to HC)",0,2020,75.5606451612903,25.1806451612903,43306,"1504 Thateng-Paracetamol (transfer to HC)"
"2020-08","1504 Thateng","Paracetamol (transfer to HC)",365,2020,98.0748387096774,24.1612903225806,43306,"1504 Thateng-Paracetamol (transfer to HC)"
"2020-09","1504 Thateng","Paracetamol (transfer to HC)",0,2020,78.712,24.5333333333333,43306,"1504 Thateng-Paracetamol (transfer to HC)"
"2020-10","1504 Thateng","Paracetamol (transfer to HC)",104,2020,62.4238709677419,22.7741935483871,43306,"1504 Thateng-Paracetamol (transfer to HC)"
"2020-11","1504 Thateng","Paracetamol (transfer to HC)",11,2020,18.813,22.17,43306,"1504 Thateng-Paracetamol (transfer to HC)"
"2020-12","1504 Thateng","Paracetamol (transfer to HC)",0,2020,5.74258064516129,20.9032258064516,43306,"1504 Thateng-Paracetamol (transfer to HC)"
"2021-01","1504 Thateng","Paracetamol (transfer to HC)",10,2021,2.20290322580645,20.8032258064516,44066,"1504 Thateng-Paracetamol (transfer to HC)"
"2021-02","1504 Thateng","Paracetamol (transfer to HC)",9,2021,12.6871428571429,23.0178571428571,44066,"1504 Thateng-Paracetamol (transfer to HC)"
"2021-03","1504 Thateng","Paracetamol (transfer to HC)",168,2021,10.7212903225806,26.3322580645161,44066,"1504 Thateng-Paracetamol (transfer to HC)"
"2021-04","1504 Thateng","Paracetamol (transfer to HC)",0,2021,35.2643333333333,26.09,44066,"1504 Thateng-Paracetamol (transfer to HC)"
"2021-05","1504 Thateng","Paracetamol (transfer to HC)",509,2021,60.4341935483871,26.7322580645161,44066,"1504 Thateng-Paracetamol (transfer to HC)"
"2021-06","1504 Thateng","Paracetamol (transfer to HC)",0,2021,44.929,25.2933333333333,44066,"1504 Thateng-Paracetamol (transfer to HC)"
"2019-02","1504 Thateng","Primaquine 7.5 mg",0,2019,5.32107142857143,26.2178571428571,42560,"1504 Thateng-Primaquine 7.5 mg"
"2019-03","1504 Thateng","Primaquine 7.5 mg",0,2019,7.96967741935484,27.0774193548387,42560,"1504 Thateng-Primaquine 7.5 mg"
"2019-04","1504 Thateng","Primaquine 7.5 mg",0,2019,38.6276666666667,26.7166666666667,42560,"1504 Thateng-Primaquine 7.5 mg"
"2019-05","1504 Thateng","Primaquine 7.5 mg",0,2019,63.1961290322581,25.9548387096774,42560,"1504 Thateng-Primaquine 7.5 mg"
"2019-06","1504 Thateng","Primaquine 7.5 mg",0,2019,42.4146666666667,25.9733333333333,42560,"1504 Thateng-Primaquine 7.5 mg"
"2019-07","1504 Thateng","Primaquine 7.5 mg",0,2019,62.8370967741935,24.5741935483871,42560,"1504 Thateng-Primaquine 7.5 mg"
"2019-08","1504 Thateng","Primaquine 7.5 mg",0,2019,101.516129032258,23.8451612903226,42560,"1504 Thateng-Primaquine 7.5 mg"
"2019-09","1504 Thateng","Primaquine 7.5 mg",0,2019,90.443,23.7433333333333,42560,"1504 Thateng-Primaquine 7.5 mg"
"2019-10","1504 Thateng","Primaquine 7.5 mg",1875,2019,9.85935483870968,24.8354838709677,42560,"1504 Thateng-Primaquine 7.5 mg"
"2019-11","1504 Thateng","Primaquine 7.5 mg",200,2019,11.799,22.72,42560,"1504 Thateng-Primaquine 7.5 mg"
"2019-12","1504 Thateng","Primaquine 7.5 mg",0,2019,1.25066666666667,21.6633333333333,42560,"1504 Thateng-Primaquine 7.5 mg"
"2020-01","1504 Thateng","Primaquine 7.5 mg",0,2020,4.43806451612903,23.658064516129,43306,"1504 Thateng-Primaquine 7.5 mg"
"2020-02","1504 Thateng","Primaquine 7.5 mg",0,2020,4.2448275862069,23.1896551724138,43306,"1504 Thateng-Primaquine 7.5 mg"
"2020-03","1504 Thateng","Primaquine 7.5 mg",0,2020,6.1758064516129,26.7709677419355,43306,"1504 Thateng-Primaquine 7.5 mg"
"2020-04","1504 Thateng","Primaquine 7.5 mg",0,2020,33.13,26.35,43306,"1504 Thateng-Primaquine 7.5 mg"
"2020-05","1504 Thateng","Primaquine 7.5 mg",0,2020,91.9532258064516,27.2870967741936,43306,"1504 Thateng-Primaquine 7.5 mg"
"2020-06","1504 Thateng","Primaquine 7.5 mg",0,2020,49.2363333333333,25.2766666666667,43306,"1504 Thateng-Primaquine 7.5 mg"
"2020-07","1504 Thateng","Primaquine 7.5 mg",0,2020,75.5606451612903,25.1806451612903,43306,"1504 Thateng-Primaquine 7.5 mg"
"2020-08","1504 Thateng","Primaquine 7.5 mg",0,2020,98.0748387096774,24.1612903225806,43306,"1504 Thateng-Primaquine 7.5 mg"
"2020-09","1504 Thateng","Primaquine 7.5 mg",220,2020,78.712,24.5333333333333,43306,"1504 Thateng-Primaquine 7.5 mg"
"2020-10","1504 Thateng","Primaquine 7.5 mg",80,2020,62.4238709677419,22.7741935483871,43306,"1504 Thateng-Primaquine 7.5 mg"
"2020-11","1504 Thateng","Primaquine 7.5 mg",510,2020,18.813,22.17,43306,"1504 Thateng-Primaquine 7.5 mg"
"2020-12","1504 Thateng","Primaquine 7.5 mg",50,2020,5.74258064516129,20.9032258064516,43306,"1504 Thateng-Primaquine 7.5 mg"
"2021-01","1504 Thateng","Primaquine 7.5 mg",50,2021,2.20290322580645,20.8032258064516,44066,"1504 Thateng-Primaquine 7.5 mg"
"2021-02","1504 Thateng","Primaquine 7.5 mg",50,2021,12.6871428571429,23.0178571428571,44066,"1504 Thateng-Primaquine 7.5 mg"
"2021-03","1504 Thateng","Primaquine 7.5 mg",350,2021,10.7212903225806,26.3322580645161,44066,"1504 Thateng-Primaquine 7.5 mg"
"2021-04","1504 Thateng","Primaquine 7.5 mg",80,2021,35.2643333333333,26.09,44066,"1504 Thateng-Primaquine 7.5 mg"
"2021-05","1504 Thateng","Primaquine 7.5 mg",180,2021,60.4341935483871,26.7322580645161,44066,"1504 Thateng-Primaquine 7.5 mg"
"2021-06","1504 Thateng","Primaquine 7.5 mg",0,2021,44.929,25.2933333333333,44066,"1504 Thateng-Primaquine 7.5 mg"
"2019-02","1504 Thateng","Rapid Diagnostic Test (RDT)",0,2019,5.32107142857143,26.2178571428571,42560,"1504 Thateng-Rapid Diagnostic Test (RDT)"
"2019-03","1504 Thateng","Rapid Diagnostic Test (RDT)",0,2019,7.96967741935484,27.0774193548387,42560,"1504 Thateng-Rapid Diagnostic Test (RDT)"
"2019-04","1504 Thateng","Rapid Diagnostic Test (RDT)",0,2019,38.6276666666667,26.7166666666667,42560,"1504 Thateng-Rapid Diagnostic Test (RDT)"
"2019-05","1504 Thateng","Rapid Diagnostic Test (RDT)",0,2019,63.1961290322581,25.9548387096774,42560,"1504 Thateng-Rapid Diagnostic Test (RDT)"
"2019-06","1504 Thateng","Rapid Diagnostic Test (RDT)",0,2019,42.4146666666667,25.9733333333333,42560,"1504 Thateng-Rapid Diagnostic Test (RDT)"
"2019-07","1504 Thateng","Rapid Diagnostic Test (RDT)",0,2019,62.8370967741935,24.5741935483871,42560,"1504 Thateng-Rapid Diagnostic Test (RDT)"
"2019-08","1504 Thateng","Rapid Diagnostic Test (RDT)",0,2019,101.516129032258,23.8451612903226,42560,"1504 Thateng-Rapid Diagnostic Test (RDT)"
"2019-09","1504 Thateng","Rapid Diagnostic Test (RDT)",0,2019,90.443,23.7433333333333,42560,"1504 Thateng-Rapid Diagnostic Test (RDT)"
"2019-10","1504 Thateng","Rapid Diagnostic Test (RDT)",4280,2019,9.85935483870968,24.8354838709677,42560,"1504 Thateng-Rapid Diagnostic Test (RDT)"
"2019-11","1504 Thateng","Rapid Diagnostic Test (RDT)",690,2019,11.799,22.72,42560,"1504 Thateng-Rapid Diagnostic Test (RDT)"
"2019-12","1504 Thateng","Rapid Diagnostic Test (RDT)",0,2019,1.25066666666667,21.6633333333333,42560,"1504 Thateng-Rapid Diagnostic Test (RDT)"
"2020-01","1504 Thateng","Rapid Diagnostic Test (RDT)",825,2020,4.43806451612903,23.658064516129,43306,"1504 Thateng-Rapid Diagnostic Test (RDT)"
"2020-02","1504 Thateng","Rapid Diagnostic Test (RDT)",1020,2020,4.2448275862069,23.1896551724138,43306,"1504 Thateng-Rapid Diagnostic Test (RDT)"
"2020-03","1504 Thateng","Rapid Diagnostic Test (RDT)",625,2020,6.1758064516129,26.7709677419355,43306,"1504 Thateng-Rapid Diagnostic Test (RDT)"
"2020-04","1504 Thateng","Rapid Diagnostic Test (RDT)",200,2020,33.13,26.35,43306,"1504 Thateng-Rapid Diagnostic Test (RDT)"
"2020-05","1504 Thateng","Rapid Diagnostic Test (RDT)",250,2020,91.9532258064516,27.2870967741936,43306,"1504 Thateng-Rapid Diagnostic Test (RDT)"
"2020-06","1504 Thateng","Rapid Diagnostic Test (RDT)",0,2020,49.2363333333333,25.2766666666667,43306,"1504 Thateng-Rapid Diagnostic Test (RDT)"
"2020-07","1504 Thateng","Rapid Diagnostic Test (RDT)",0,2020,75.5606451612903,25.1806451612903,43306,"1504 Thateng-Rapid Diagnostic Test (RDT)"
"2020-08","1504 Thateng","Rapid Diagnostic Test (RDT)",740,2020,98.0748387096774,24.1612903225806,43306,"1504 Thateng-Rapid Diagnostic Test (RDT)"
"2020-09","1504 Thateng","Rapid Diagnostic Test (RDT)",930,2020,78.712,24.5333333333333,43306,"1504 Thateng-Rapid Diagnostic Test (RDT)"
"2020-10","1504 Thateng","Rapid Diagnostic Test (RDT)",0,2020,62.4238709677419,22.7741935483871,43306,"1504 Thateng-Rapid Diagnostic Test (RDT)"
"2020-11","1504 Thateng","Rapid Diagnostic Test (RDT)",2150,2020,18.813,22.17,43306,"1504 Thateng-Rapid Diagnostic Test (RDT)"
"2020-12","1504 Thateng","Rapid Diagnostic Test (RDT)",610,2020,5.74258064516129,20.9032258064516,43306,"1504 Thateng-Rapid Diagnostic Test (RDT)"
"2021-01","1504 Thateng","Rapid Diagnostic Test (RDT)",640,2021,2.20290322580645,20.8032258064516,44066,"1504 Thateng-Rapid Diagnostic Test (RDT)"
"2021-02","1504 Thateng","Rapid Diagnostic Test (RDT)",500,2021,12.6871428571429,23.0178571428571,44066,"1504 Thateng-Rapid Diagnostic Test (RDT)"
"2021-03","1504 Thateng","Rapid Diagnostic Test (RDT)",740,2021,10.7212903225806,26.3322580645161,44066,"1504 Thateng-Rapid Diagnostic Test (RDT)"
"2021-04","1504 Thateng","Rapid Diagnostic Test (RDT)",1170,2021,35.2643333333333,26.09,44066,"1504 Thateng-Rapid Diagnostic Test (RDT)"
"2021-05","1504 Thateng","Rapid Diagnostic Test (RDT)",610,2021,60.4341935483871,26.7322580645161,44066,"1504 Thateng-Rapid Diagnostic Test (RDT)"
"2021-06","1504 Thateng","Rapid Diagnostic Test (RDT)",0,2021,44.929,25.2933333333333,44066,"1504 Thateng-Rapid Diagnostic Test (RDT)"
"2019-02","1601 Pakxe","Coartem [6x1 tablets]",0,2019,2.2075,27.1,80268,"1601 Pakxe-Coartem [6x1 tablets]"
"2019-03","1601 Pakxe","Coartem [6x1 tablets]",0,2019,7.86548387096774,27.9903225806452,80268,"1601 Pakxe-Coartem [6x1 tablets]"
"2019-04","1601 Pakxe","Coartem [6x1 tablets]",0,2019,18.681,28.8933333333333,80268,"1601 Pakxe-Coartem [6x1 tablets]"
"2019-05","1601 Pakxe","Coartem [6x1 tablets]",15,2019,55.6287096774194,27.7516129032258,80268,"1601 Pakxe-Coartem [6x1 tablets]"
"2019-06","1601 Pakxe","Coartem [6x1 tablets]",0,2019,49.208,27.1033333333333,80268,"1601 Pakxe-Coartem [6x1 tablets]"
"2019-07","1601 Pakxe","Coartem [6x1 tablets]",0,2019,100.783225806452,25.7741935483871,80268,"1601 Pakxe-Coartem [6x1 tablets]"
"2019-08","1601 Pakxe","Coartem [6x1 tablets]",0,2019,149.262580645161,24.7870967741935,80268,"1601 Pakxe-Coartem [6x1 tablets]"
"2019-09","1601 Pakxe","Coartem [6x1 tablets]",0,2019,107.527666666667,24.8433333333333,80268,"1601 Pakxe-Coartem [6x1 tablets]"
"2019-10","1601 Pakxe","Coartem [6x1 tablets]",0,2019,14.6012903225806,25.8967741935484,80268,"1601 Pakxe-Coartem [6x1 tablets]"
"2019-11","1601 Pakxe","Coartem [6x1 tablets]",0,2019,7.984,24.4433333333333,80268,"1601 Pakxe-Coartem [6x1 tablets]"
"2019-12","1601 Pakxe","Coartem [6x1 tablets]",0,2019,0,23.3,80268,"1601 Pakxe-Coartem [6x1 tablets]"
"2020-01","1601 Pakxe","Coartem [6x1 tablets]",0,2020,0,25.1483870967742,80938,"1601 Pakxe-Coartem [6x1 tablets]"
"2020-02","1601 Pakxe","Coartem [6x1 tablets]",0,2020,1.01862068965517,25.1827586206897,80938,"1601 Pakxe-Coartem [6x1 tablets]"
"2020-03","1601 Pakxe","Coartem [6x1 tablets]",0,2020,3.30806451612903,28.2258064516129,80938,"1601 Pakxe-Coartem [6x1 tablets]"
"2020-04","1601 Pakxe","Coartem [6x1 tablets]",0,2020,14.266,28.2433333333333,80938,"1601 Pakxe-Coartem [6x1 tablets]"
"2020-05","1601 Pakxe","Coartem [6x1 tablets]",0,2020,65.9841935483871,28.8612903225806,80938,"1601 Pakxe-Coartem [6x1 tablets]"
"2020-06","1601 Pakxe","Coartem [6x1 tablets]",0,2020,52.578,26.4933333333333,80938,"1601 Pakxe-Coartem [6x1 tablets]"
"2020-07","1601 Pakxe","Coartem [6x1 tablets]",0,2020,77.2425806451613,26.3548387096774,80938,"1601 Pakxe-Coartem [6x1 tablets]"
"2020-08","1601 Pakxe","Coartem [6x1 tablets]",0,2020,117.42064516129,25.5161290322581,80938,"1601 Pakxe-Coartem [6x1 tablets]"
"2020-09","1601 Pakxe","Coartem [6x1 tablets]",0,2020,93.5866666666667,25.9566666666667,80938,"1601 Pakxe-Coartem [6x1 tablets]"
"2020-10","1601 Pakxe","Coartem [6x1 tablets]",0,2020,65.1874193548387,24.0870967741935,80938,"1601 Pakxe-Coartem [6x1 tablets]"
"2020-11","1601 Pakxe","Coartem [6x1 tablets]",4,2020,11.2436666666667,23.85,80938,"1601 Pakxe-Coartem [6x1 tablets]"
"2020-12","1601 Pakxe","Coartem [6x1 tablets]",4,2020,1.10193548387097,22.9645161290323,80938,"1601 Pakxe-Coartem [6x1 tablets]"
"2021-01","1601 Pakxe","Coartem [6x1 tablets]",0,2021,0.0880645161290323,22.4290322580645,81620,"1601 Pakxe-Coartem [6x1 tablets]"
"2021-02","1601 Pakxe","Coartem [6x1 tablets]",0,2021,4.93321428571429,24.8142857142857,81620,"1601 Pakxe-Coartem [6x1 tablets]"
"2021-03","1601 Pakxe","Coartem [6x1 tablets]",0,2021,5.33645161290323,28.0516129032258,81620,"1601 Pakxe-Coartem [6x1 tablets]"
"2021-04","1601 Pakxe","Coartem [6x1 tablets]",0,2021,22.067,28.09,81620,"1601 Pakxe-Coartem [6x1 tablets]"
"2021-05","1601 Pakxe","Coartem [6x1 tablets]",4,2021,62.8754838709677,28.6612903225806,81620,"1601 Pakxe-Coartem [6x1 tablets]"
"2021-06","1601 Pakxe","Coartem [6x1 tablets]",0,2021,64.225,26.3866666666667,81620,"1601 Pakxe-Coartem [6x1 tablets]"
"2019-02","1601 Pakxe","Coartem [6x2 tablets]",0,2019,2.2075,27.1,80268,"1601 Pakxe-Coartem [6x2 tablets]"
"2019-03","1601 Pakxe","Coartem [6x2 tablets]",0,2019,7.86548387096774,27.9903225806452,80268,"1601 Pakxe-Coartem [6x2 tablets]"
"2019-04","1601 Pakxe","Coartem [6x2 tablets]",0,2019,18.681,28.8933333333333,80268,"1601 Pakxe-Coartem [6x2 tablets]"
"2019-05","1601 Pakxe","Coartem [6x2 tablets]",15,2019,55.6287096774194,27.7516129032258,80268,"1601 Pakxe-Coartem [6x2 tablets]"
"2019-06","1601 Pakxe","Coartem [6x2 tablets]",0,2019,49.208,27.1033333333333,80268,"1601 Pakxe-Coartem [6x2 tablets]"
"2019-07","1601 Pakxe","Coartem [6x2 tablets]",0,2019,100.783225806452,25.7741935483871,80268,"1601 Pakxe-Coartem [6x2 tablets]"
"2019-08","1601 Pakxe","Coartem [6x2 tablets]",0,2019,149.262580645161,24.7870967741935,80268,"1601 Pakxe-Coartem [6x2 tablets]"
"2019-09","1601 Pakxe","Coartem [6x2 tablets]",0,2019,107.527666666667,24.8433333333333,80268,"1601 Pakxe-Coartem [6x2 tablets]"
"2019-10","1601 Pakxe","Coartem [6x2 tablets]",0,2019,14.6012903225806,25.8967741935484,80268,"1601 Pakxe-Coartem [6x2 tablets]"
"2019-11","1601 Pakxe","Coartem [6x2 tablets]",0,2019,7.984,24.4433333333333,80268,"1601 Pakxe-Coartem [6x2 tablets]"
"2019-12","1601 Pakxe","Coartem [6x2 tablets]",0,2019,0,23.3,80268,"1601 Pakxe-Coartem [6x2 tablets]"
"2020-01","1601 Pakxe","Coartem [6x2 tablets]",0,2020,0,25.1483870967742,80938,"1601 Pakxe-Coartem [6x2 tablets]"
"2020-02","1601 Pakxe","Coartem [6x2 tablets]",0,2020,1.01862068965517,25.1827586206897,80938,"1601 Pakxe-Coartem [6x2 tablets]"
"2020-03","1601 Pakxe","Coartem [6x2 tablets]",0,2020,3.30806451612903,28.2258064516129,80938,"1601 Pakxe-Coartem [6x2 tablets]"
"2020-04","1601 Pakxe","Coartem [6x2 tablets]",0,2020,14.266,28.2433333333333,80938,"1601 Pakxe-Coartem [6x2 tablets]"
"2020-05","1601 Pakxe","Coartem [6x2 tablets]",0,2020,65.9841935483871,28.8612903225806,80938,"1601 Pakxe-Coartem [6x2 tablets]"
"2020-06","1601 Pakxe","Coartem [6x2 tablets]",0,2020,52.578,26.4933333333333,80938,"1601 Pakxe-Coartem [6x2 tablets]"
"2020-07","1601 Pakxe","Coartem [6x2 tablets]",0,2020,77.2425806451613,26.3548387096774,80938,"1601 Pakxe-Coartem [6x2 tablets]"
"2020-08","1601 Pakxe","Coartem [6x2 tablets]",0,2020,117.42064516129,25.5161290322581,80938,"1601 Pakxe-Coartem [6x2 tablets]"
"2020-09","1601 Pakxe","Coartem [6x2 tablets]",0,2020,93.5866666666667,25.9566666666667,80938,"1601 Pakxe-Coartem [6x2 tablets]"
"2020-10","1601 Pakxe","Coartem [6x2 tablets]",0,2020,65.1874193548387,24.0870967741935,80938,"1601 Pakxe-Coartem [6x2 tablets]"
"2020-11","1601 Pakxe","Coartem [6x2 tablets]",4,2020,11.2436666666667,23.85,80938,"1601 Pakxe-Coartem [6x2 tablets]"
"2020-12","1601 Pakxe","Coartem [6x2 tablets]",4,2020,1.10193548387097,22.9645161290323,80938,"1601 Pakxe-Coartem [6x2 tablets]"
"2021-01","1601 Pakxe","Coartem [6x2 tablets]",0,2021,0.0880645161290323,22.4290322580645,81620,"1601 Pakxe-Coartem [6x2 tablets]"
"2021-02","1601 Pakxe","Coartem [6x2 tablets]",0,2021,4.93321428571429,24.8142857142857,81620,"1601 Pakxe-Coartem [6x2 tablets]"
"2021-03","1601 Pakxe","Coartem [6x2 tablets]",0,2021,5.33645161290323,28.0516129032258,81620,"1601 Pakxe-Coartem [6x2 tablets]"
"2021-04","1601 Pakxe","Coartem [6x2 tablets]",0,2021,22.067,28.09,81620,"1601 Pakxe-Coartem [6x2 tablets]"
"2021-05","1601 Pakxe","Coartem [6x2 tablets]",4,2021,62.8754838709677,28.6612903225806,81620,"1601 Pakxe-Coartem [6x2 tablets]"
"2021-06","1601 Pakxe","Coartem [6x2 tablets]",0,2021,64.225,26.3866666666667,81620,"1601 Pakxe-Coartem [6x2 tablets]"
"2019-02","1601 Pakxe","Coartem [6x3 tablets]",0,2019,2.2075,27.1,80268,"1601 Pakxe-Coartem [6x3 tablets]"
"2019-03","1601 Pakxe","Coartem [6x3 tablets]",0,2019,7.86548387096774,27.9903225806452,80268,"1601 Pakxe-Coartem [6x3 tablets]"
"2019-04","1601 Pakxe","Coartem [6x3 tablets]",0,2019,18.681,28.8933333333333,80268,"1601 Pakxe-Coartem [6x3 tablets]"
"2019-05","1601 Pakxe","Coartem [6x3 tablets]",15,2019,55.6287096774194,27.7516129032258,80268,"1601 Pakxe-Coartem [6x3 tablets]"
"2019-06","1601 Pakxe","Coartem [6x3 tablets]",0,2019,49.208,27.1033333333333,80268,"1601 Pakxe-Coartem [6x3 tablets]"
"2019-07","1601 Pakxe","Coartem [6x3 tablets]",0,2019,100.783225806452,25.7741935483871,80268,"1601 Pakxe-Coartem [6x3 tablets]"
"2019-08","1601 Pakxe","Coartem [6x3 tablets]",0,2019,149.262580645161,24.7870967741935,80268,"1601 Pakxe-Coartem [6x3 tablets]"
"2019-09","1601 Pakxe","Coartem [6x3 tablets]",0,2019,107.527666666667,24.8433333333333,80268,"1601 Pakxe-Coartem [6x3 tablets]"
"2019-10","1601 Pakxe","Coartem [6x3 tablets]",0,2019,14.6012903225806,25.8967741935484,80268,"1601 Pakxe-Coartem [6x3 tablets]"
"2019-11","1601 Pakxe","Coartem [6x3 tablets]",0,2019,7.984,24.4433333333333,80268,"1601 Pakxe-Coartem [6x3 tablets]"
"2019-12","1601 Pakxe","Coartem [6x3 tablets]",0,2019,0,23.3,80268,"1601 Pakxe-Coartem [6x3 tablets]"
"2020-01","1601 Pakxe","Coartem [6x3 tablets]",0,2020,0,25.1483870967742,80938,"1601 Pakxe-Coartem [6x3 tablets]"
"2020-02","1601 Pakxe","Coartem [6x3 tablets]",0,2020,1.01862068965517,25.1827586206897,80938,"1601 Pakxe-Coartem [6x3 tablets]"
"2020-03","1601 Pakxe","Coartem [6x3 tablets]",0,2020,3.30806451612903,28.2258064516129,80938,"1601 Pakxe-Coartem [6x3 tablets]"
"2020-04","1601 Pakxe","Coartem [6x3 tablets]",0,2020,14.266,28.2433333333333,80938,"1601 Pakxe-Coartem [6x3 tablets]"
"2020-05","1601 Pakxe","Coartem [6x3 tablets]",0,2020,65.9841935483871,28.8612903225806,80938,"1601 Pakxe-Coartem [6x3 tablets]"
"2020-06","1601 Pakxe","Coartem [6x3 tablets]",0,2020,52.578,26.4933333333333,80938,"1601 Pakxe-Coartem [6x3 tablets]"
"2020-07","1601 Pakxe","Coartem [6x3 tablets]",0,2020,77.2425806451613,26.3548387096774,80938,"1601 Pakxe-Coartem [6x3 tablets]"
"2020-08","1601 Pakxe","Coartem [6x3 tablets]",0,2020,117.42064516129,25.5161290322581,80938,"1601 Pakxe-Coartem [6x3 tablets]"
"2020-09","1601 Pakxe","Coartem [6x3 tablets]",0,2020,93.5866666666667,25.9566666666667,80938,"1601 Pakxe-Coartem [6x3 tablets]"
"2020-10","1601 Pakxe","Coartem [6x3 tablets]",0,2020,65.1874193548387,24.0870967741935,80938,"1601 Pakxe-Coartem [6x3 tablets]"
"2020-11","1601 Pakxe","Coartem [6x3 tablets]",4,2020,11.2436666666667,23.85,80938,"1601 Pakxe-Coartem [6x3 tablets]"
"2020-12","1601 Pakxe","Coartem [6x3 tablets]",4,2020,1.10193548387097,22.9645161290323,80938,"1601 Pakxe-Coartem [6x3 tablets]"
"2021-01","1601 Pakxe","Coartem [6x3 tablets]",0,2021,0.0880645161290323,22.4290322580645,81620,"1601 Pakxe-Coartem [6x3 tablets]"
"2021-02","1601 Pakxe","Coartem [6x3 tablets]",0,2021,4.93321428571429,24.8142857142857,81620,"1601 Pakxe-Coartem [6x3 tablets]"
"2021-03","1601 Pakxe","Coartem [6x3 tablets]",0,2021,5.33645161290323,28.0516129032258,81620,"1601 Pakxe-Coartem [6x3 tablets]"
"2021-04","1601 Pakxe","Coartem [6x3 tablets]",0,2021,22.067,28.09,81620,"1601 Pakxe-Coartem [6x3 tablets]"
"2021-05","1601 Pakxe","Coartem [6x3 tablets]",4,2021,62.8754838709677,28.6612903225806,81620,"1601 Pakxe-Coartem [6x3 tablets]"
"2021-06","1601 Pakxe","Coartem [6x3 tablets]",0,2021,64.225,26.3866666666667,81620,"1601 Pakxe-Coartem [6x3 tablets]"
"2019-02","1601 Pakxe","Coartem [6x4 tablets]",0,2019,2.2075,27.1,80268,"1601 Pakxe-Coartem [6x4 tablets]"
"2019-03","1601 Pakxe","Coartem [6x4 tablets]",0,2019,7.86548387096774,27.9903225806452,80268,"1601 Pakxe-Coartem [6x4 tablets]"
"2019-04","1601 Pakxe","Coartem [6x4 tablets]",0,2019,18.681,28.8933333333333,80268,"1601 Pakxe-Coartem [6x4 tablets]"
