item_id,country,case,model,forecast_start,MSE,abs_error,abs_target_sum,abs_target_mean,seasonal_error,MASE,MAPE,sMAPE,num_masked_target_values,ND,MSIS,QuantileLoss[0.1],Coverage[0.1],QuantileLoss[0.5],Coverage[0.5],QuantileLoss[0.9],Coverage[0.9]
Maranhao,Brazil,Dengue,Auto ARIMA,2017-01,546624.0563,3417.4926,6162,1027,583.0449438,0.976909424,0.685064681,0.469771011,0,0.554607692,5.344236694,1041.876314,0.166666667,3417.4926,1,1924.111257,1
Maranhao,Brazil,Dengue,Auto ARIMA,2017-02,447594.3714,3551.440084,6072,1012,592.8826816,0.998353804,0.761702364,0.533235134,0,0.584888024,5.539146456,725.0985857,0,3551.440084,0.833333333,1808.785831,0.833333333
Maranhao,Brazil,Dengue,Auto ARIMA,2017-03,941070.2397,5168.884162,4752,792,614.5055556,1.401908715,1.208724829,0.731655433,0,1.087728149,11.99466001,2881.870694,0.333333333,5168.884162,1,2187.155771,1
Maranhao,Brazil,Dengue,Auto ARIMA,2017-04,147745.7424,2147.779767,3224,537.3333333,645.3425414,0.554687273,0.988339651,0.656633077,0,0.666184791,4.72335325,1132.0091,0,2147.779767,0.833333333,1405.414883,1
Maranhao,Brazil,Dengue,Auto ARIMA,2017-05,298212.6427,2895.363773,2400,400,673.8846154,0.716087914,2.011393622,1.006482832,0,1.206401572,5.535286485,1167.334711,0,2895.363773,0.5,2120.040451,0.833333333
Maranhao,Brazil,Dengue,Auto ARIMA,2017-06,728046.4322,5052.33276,1609,268.1666667,679.9289617,1.238446231,3.782126813,1.251118854,0,3.140045221,4.697411357,1100.419411,0.333333333,5052.33276,1,2252.224488,1
Maranhao,Brazil,Dengue,Auto ARIMA,2017-07,148514.1358,1851.727746,1247,207.8333333,679.8423913,0.453960058,1.923360502,0.812131124,0,1.484946068,4.736662262,903.3382108,0,1851.727746,0.666666667,1530.954692,1
MatoGrosso,Brazil,Dengue,Auto ARIMA,2017-01,281059.4753,2705.370935,7347,1224.5,1723.213483,0.261659487,0.429989912,0.379264201,0,0.368227975,7.156007429,5345.680971,0,2705.370935,0.333333333,4753.340317,1
MatoGrosso,Brazil,Dengue,Auto ARIMA,2017-02,488855.5139,4272.845439,6623,1103.833333,1739.307263,0.409439391,1.072913903,0.625445474,0,0.645152565,7.694464726,4535.28658,0,4272.845439,0.666666667,5492.745083,1
MatoGrosso,Brazil,Dengue,Auto ARIMA,2017-03,2023623.701,7384.392304,5452,908.6666667,1758.672222,0.699807523,2.708337191,0.902139314,0,1.354437327,7.46318289,3359.953437,0,7384.392304,0.833333333,6361.084274,1
MatoGrosso,Brazil,Dengue,Auto ARIMA,2017-04,2409116.478,9654.341925,3753,625.5,1759.712707,0.914386184,4.424507222,1.188234029,0,2.572433233,6.850446538,3232.394569,0,9654.341925,1,6478.902154,1
MatoGrosso,Brazil,Dengue,Auto ARIMA,2017-05,476509.2651,5172.657212,2625,437.5,1750.835165,0.492399029,3.196851138,0.986375752,0,1.970536081,7.228141555,4214.013513,0,5172.657212,1,5196.231917,1
MatoGrosso,Brazil,Dengue,Auto ARIMA,2017-06,139748.2008,3593.07895,2007,334.5,1742.863388,0.343599215,2.220813997,0.942955225,0,1.790273518,7.365588191,4694.285064,0,3593.07895,1,5450.969557,1
MatoGrosso,Brazil,Dengue,Auto ARIMA,2017-07,96154.383,2436.716474,1995,332.5,1734.891304,0.234089255,1.263145454,0.921459159,0,1.221411766,7.15621939,4274.174902,0,2436.716474,0.666666667,4794.951782,1
MinasGerais,Brazil,Dengue,Auto ARIMA,2017-01,9289420.515,14560.6096,22088,3681.333333,10055.58989,0.241335247,0.630381008,0.803699789,0,0.659209055,11.27073997,44035.1547,0,14560.6096,0.333333333,41221.87055,1
MinasGerais,Brazil,Dengue,Auto ARIMA,2017-02,11332687.12,17487.7234,18988,3164.666667,10274.06145,0.283687282,1.369120693,0.826488431,0,0.920988172,9.92221046,38739.27967,0,17487.7234,0.833333333,45003.37594,1
MinasGerais,Brazil,Dengue,Auto ARIMA,2017-03,5774125.627,18213.31218,15110,2518.333333,10919.63889,0.277990148,3.098582903,0.963833864,0,1.205381348,10.64197143,48503.2078,0,18213.31218,0.5,39368.87365,1
MinasGerais,Brazil,Dengue,Auto ARIMA,2017-04,13177346.14,26081.71849,10192,1698.666667,11740.1326,0.370264394,4.65591343,1.014373224,0,2.559038314,9.430871609,40076.68523,0,26081.71849,1,51938.42277,1
