item_id,country,case,model,forecast_start,MSE,abs_error,abs_target_sum,abs_target_mean,seasonal_error,MASE,MAPE,sMAPE,num_masked_target_values,ND,MSIS,QuantileLoss[0.1],Coverage[0.1],QuantileLoss[0.5],Coverage[0.5],QuantileLoss[0.9],Coverage[0.9]
Cordillera,Paraguay,Dengue,LightGBM,2017-02,193.6239648,71,8,1.333333333,36.72340426,0.32222866,4.777777778,1.697777778,0,8.875,6.70780224,82.8,1,71,1,19.2,1
Cordillera,Paraguay,Dengue,LightGBM,2017-03,106.2459632,50,8,1.333333333,36.25,0.229885057,4.611111111,1.687676768,0,6.25,3.990804598,54,1,50,1,15,1
Cordillera,Paraguay,Dengue,LightGBM,2017-04,82.04965817,41,5,0.833333333,35.57142857,0.19210174,5.166666667,1.808888889,0,8.2,3.275100402,43.2,1,41,1,12.4,1
Cordillera,Paraguay,Dengue,LightGBM,2017-05,20.1832825,23,2,0.333333333,35.18,0.108963426,3.5,1.878787879,0,11.5,1.165434906,19.8,1,23,1,8.4,1
Cordillera,Paraguay,Dengue,LightGBM,2017-06,11.22641233,18,0,0,34.50980392,0.086931818,,2,0,inf,0.767897727,12.6,1,18,1,6.8,1
Cordillera,Paraguay,Dengue,LightGBM,2017-07,9.730930667,17,5,0.833333333,33.84615385,0.083712121,0.6,1.80952381,0,3.4,0.581060606,9.8,0.833333333,17,0.833333333,7.2,0.833333333
Guaira,Paraguay,Dengue,LightGBM,2017-01,146.0193317,69,0,0,42.10869565,0.273102736,,2,0,inf,5.537256927,79.2,1,69,1,19.2,1
Guaira,Paraguay,Dengue,LightGBM,2017-02,125.2972758,62,0,0,41.34042553,0.249957111,,2,0,inf,4.966889689,70.2,1,62,1,17.8,1
Guaira,Paraguay,Dengue,LightGBM,2017-03,97.99022767,53,0,0,40.5625,0.21777093,,2,0,inf,4.215716487,57.6,1,53,1,15.2,1
Guaira,Paraguay,Dengue,LightGBM,2017-04,74.4863905,45,0,0,39.93877551,0.18778743,,2,0,inf,3.254982115,45,1,45,1,13,1
Guaira,Paraguay,Dengue,LightGBM,2017-05,30.76236767,31,0,0,39.14,0.132004769,,2,0,inf,1.745869528,27,1,31,1,9.6,1
Guaira,Paraguay,Dengue,LightGBM,2017-06,18.46385833,25,0,0,38.37254902,0.108584568,,2,0,inf,1.068472151,18,1,25,1,8,1
Guaira,Paraguay,Dengue,LightGBM,2017-07,14.38430933,21,0,0,37.63461538,0.092999489,,2,0,inf,0.890137966,18,1,21,1,7.6,1
Itapua,Paraguay,Dengue,LightGBM,2017-01,304.5585033,93,1,0.166666667,18.15217391,0.853892216,20,1.96969697,0,93,20.99840319,118.8,1,93,1,24.8,1
Itapua,Paraguay,Dengue,LightGBM,2017-02,239.0281887,76,1,0.166666667,18.40425532,0.688246628,20,1.96969697,0,76,14.86069364,93.6,1,76,1,20.6,1
Itapua,Paraguay,Dengue,LightGBM,2017-03,174.8738417,59,1,0.166666667,18.64583333,0.527374302,21,1.971014493,0,59,10.62793296,68.4,1,59,1,16.6,1
Itapua,Paraguay,Dengue,LightGBM,2017-04,84.5233985,37,1,0.166666667,18.53061224,0.332782673,20,1.96969697,0,37,5.531387665,37.8,1,37,1,11.4,1
Itapua,Paraguay,Dengue,LightGBM,2017-05,15.30173667,20,0,0,18.42,0.180962722,,2,0,inf,1.447701773,12.6,1,20,1,7.2,1
Itapua,Paraguay,Dengue,LightGBM,2017-06,6.793336,14,0,0,18.23529412,0.127956989,,2,0,inf,0.329032258,5.4,1,14,1,5.6,1
Itapua,Paraguay,Dengue,LightGBM,2017-07,5.938550667,14,0,0,17.90384615,0.130325815,,2,0,inf,0.307196563,5.4,1,14,1,5.4,1
Neembucu,Paraguay,Dengue,LightGBM,2017-01,59.06140667,43,2,0.333333333,9.826086957,0.729351032,7,1.851851852,0,21.5,11.9240413,43.2,1,43,1,13.2,1
Neembucu,Paraguay,Dengue,LightGBM,2017-02,50.27662683,38,2,0.333333333,10.10638298,0.626666667,7.5,1.859259259,0,19,8.905263158,37.8,1,38,1,12.2,1
Neembucu,Paraguay,Dengue,LightGBM,2017-03,37.972877,30,2,0.333333333,10.58333333,0.472440945,7,1.851851852,0,15,5.88976378,28.8,1,30,1,10,1
Neembucu,Paraguay,Dengue,LightGBM,2017-04,28.87809533,26,1,0.166666667,10.63265306,0.407549584,8,1.933333333,0,26,4.530070377,19.8,1,26,1,9,1
Neembucu,Paraguay,Dengue,LightGBM,2017-05,14.06640633,17,1,0.166666667,10.56,0.268308081,7,1.925925926,0,17,1.893939394,10.8,1,17,1,6.6,1
Neembucu,Paraguay,Dengue,LightGBM,2017-06,5.108826333,13,0,0,10.37254902,0.208884688,,2,0,inf,0.562381853,5.4,1,13,1,5,1
Neembucu,Paraguay,Dengue,LightGBM,2017-07,4.101398,10,0,0,10.19230769,0.163522013,,2,0,inf,0.506918239,1.8,1,10,1,4.6,1
Paraguari,Paraguay,Dengue,LightGBM,2017-01,254.845859,82,38,6.333333333,75.52173913,0.180963347,2.029761905,1.168284082,0,2.157894737,3.572922664,92,0.833333333,82,1,23,1
Paraguari,Paraguay,Dengue,LightGBM,2017-02,160.5194443,61,38,6.333333333,75.87234043,0.133997009,1.994047619,1.156477906,0,1.605263158,2.225229015,65,0.833333333,61,1,19.2,1
Paraguari,Paraguay,Dengue,LightGBM,2017-03,68.54078433,41,38,6.333333333,79.6875,0.085751634,2.029761905,1.168284082,0,1.078947368,0.913986928,32.8,0.833333333,41,1,13.6,1
Paraguari,Paraguay,Dengue,LightGBM,2017-04,54.84381767,36,24,4,79.26530612,0.07569516,2.468253968,1.413898117,0,1.5,0.979831789,29.2,0.833333333,36,1,11.8,1
Paraguari,Paraguay,Dengue,LightGBM,2017-05,19.33309017,23,10,1.666666667,77.94,0.049183132,3.166666667,1.630952381,0,2.3,0.538876059,16.4,0.833333333,23,1,8.6,1
Paraguari,Paraguay,Dengue,LightGBM,2017-06,17.80250267,21,3,0.5,76.43137255,0.045792714,3.25,1.694444444,0,7,0.444843509,14.8,0.833333333,21,0.833333333,7.4,1
Paraguari,Paraguay,Dengue,LightGBM,2017-07,11.48653767,16,8,1.333333333,74.98076923,0.035564675,0.333333333,1.474747475,0,2,0.360092331,10.2,0.666666667,16,0.666666667,5.8,1
PresidenteHayes,Paraguay,Dengue,LightGBM,2017-01,143.6819982,62,9,1.5,116.7173913,0.088532936,6.428571429,1.537962963,0,6.888888889,1.880610915,68.6,0.833333333,62,1,18,1
PresidenteHayes,Paraguay,Dengue,LightGBM,2017-02,125.5501538,53,12,2,114.5957447,0.07708256,4.69047619,1.267226891,0,4.416666667,1.560558237,59.8,0.666666667,53,1,16,1
PresidenteHayes,Paraguay,Dengue,LightGBM,2017-03,90.50231317,40,12,2,112.2916667,0.059369202,4.654761905,1.250070028,0,3.333333333,1.163636364,43.6,0.666666667,40,1,12.6,1
PresidenteHayes,Paraguay,Dengue,LightGBM,2017-04,48.43471983,29,12,2,110.0204082,0.043931243,4.69047619,1.267226891,0,2.416666667,0.690780931,25.6,0.666666667,29,1,10,1
PresidenteHayes,Paraguay,Dengue,LightGBM,2017-05,8.602456,17,11,1.833333333,107.84,0.026273492,1.253968254,1.306442577,0,1.545454545,0.074183976,7.8,0.666666667,17,1,6.8,1
PresidenteHayes,Paraguay,Dengue,LightGBM,2017-06,9.9929845,18,4,0.666666667,105.8627451,0.028338581,1.666666667,1.580952381,0,4.5,0.192072606,9.2,0.833333333,18,1,6.6,1
PresidenteHayes,Paraguay,Dengue,LightGBM,2017-07,13.216461,20,3,0.5,103.8461538,0.032098765,0.333333333,1.714285714,0,6.666666667,0.261604938,14.6,0.833333333,20,1,7,1
SanPedro,Paraguay,Dengue,LightGBM,2017-01,599.7408218,133,1,0.166666667,32.34782609,0.685259857,6,1.916666667,0,133,17.65703405,180,1,133,1,34.4,1
SanPedro,Paraguay,Dengue,LightGBM,2017-02,472.1959208,111,1,0.166666667,31.70212766,0.583557047,6,1.916666667,0,111,14.38914989,147.6,1,111,1,28.8,1
SanPedro,Paraguay,Dengue,LightGBM,2017-03,332.4010383,88,1,0.166666667,31.375,0.467463479,6,1.916666667,0,88,11.07569721,111.6,1,88,1,23.6,1
SanPedro,Paraguay,Dengue,LightGBM,2017-04,250.2046738,69,1,0.166666667,31.02040816,0.370723684,6,1.916666667,0,69,8.343969298,86.4,1,69,1,19.4,1
SanPedro,Paraguay,Dengue,LightGBM,2017-05,53.98272833,39,1,0.166666667,30.44,0.213534823,6,1.916666667,0,39,3.597240473,39.6,1,39,1,12,1
SanPedro,Paraguay,Dengue,LightGBM,2017-06,30.594721,31,1,0.166666667,29.8627451,0.173013789,6,1.916666667,0,31,2.092908733,27,1,31,1,10.4,1
SanPedro,Paraguay,Dengue,LightGBM,2017-07,25.73135167,28,0,0,29.30769231,0.159230096,,2,0,inf,2.104111986,23.4,1,28,1,9.6,1
AltoParaguay,Paraguay,Dengue,Naïve,2017-01,5883.046137,1.615195386,0,0,92.7826087,0.002901398,,2,0,inf,4.024607072,0,1,1.615195386,1,282.4327411,1
AltoParaguay,Paraguay,Dengue,Naïve,2017-02,5848.682682,1.227690235,0,0,90.82978723,0.002252731,,2,0,inf,4.106644324,0,1,1.227690235,1,279.8447642,1
AltoParaguay,Paraguay,Dengue,Naïve,2017-03,5890.77083,10.91149298,0,0,88.95833333,0.020443078,,2,0,inf,4.062079443,0,1,10.91149298,1,282.9527049,1
AltoParaguay,Paraguay,Dengue,Naïve,2017-04,6144.595852,10.40457832,0,0,87.14285714,0.019899467,,2,0,inf,4.331162982,0,1,10.40457832,1,289.3777315,1
AltoParaguay,Paraguay,Dengue,Naïve,2017-05,6010.014641,33.94948284,0,0,85.4,0.066255821,,2,0,inf,4.10549145,0,1,33.94948284,1,282.5179373,1
AltoParaguay,Paraguay,Dengue,Naïve,2017-06,5261.460431,0,0,0,83.7254902,0,,,0,,4.298427999,0,1,0,1,276.9049733,1
AltoParaguay,Paraguay,Dengue,Naïve,2017-07,5665.068906,8.979913668,0,0,82.11538462,0.01822621,,2,0,inf,4.105303235,0,1,8.979913668,1,276.5671326,1
AltoParana,Paraguay,Dengue,Naïve,2017-01,88708.29799,27.3237497,0,0,284.3043478,0.016017899,,2,0,inf,4.907967621,0,1,27.3237497,1,1128.256519,1
AltoParana,Paraguay,Dengue,Naïve,2017-02,93788.36919,167.0914253,0,0,278.5106383,0.099991049,,2,0,inf,5.215273043,0,1,167.0914253,1,1112.560286,1
AltoParana,Paraguay,Dengue,Naïve,2017-03,90867.42359,141.1538836,0,0,272.9583333,0.086187687,,2,0,inf,5.211751732,0,1,141.1538836,1,1097.652529,1
AltoParana,Paraguay,Dengue,Naïve,2017-04,85915.41017,16.98596867,0,0,267.5510204,0.01058114,,2,0,inf,5.350956472,0,1,16.98596867,1,1085.193064,1
AltoParana,Paraguay,Dengue,Naïve,2017-05,79950.83789,1.55022333,0,0,262.2,0.000985395,,2,0,inf,5.134356198,0,1,1.55022333,1,1055.935106,1
AltoParana,Paraguay,Dengue,Naïve,2017-06,76464.41615,1.644752037,0,0,257.0588235,0.001066391,,2,0,inf,5.054157192,0,1,1.644752037,1,1019.331074,1
AltoParana,Paraguay,Dengue,Naïve,2017-07,76654.5562,0,0,0,252.1153846,0,,,0,,5.287716244,0,1,0,1,1049.529894,1
Amambay,Paraguay,Dengue,Naïve,2017-01,11936.15772,2.342628443,0,0,140.2826087,0.002783225,,2,0,inf,3.634882113,0,1,2.342628443,1,405.621163,1
Amambay,Paraguay,Dengue,Naïve,2017-02,13152.86744,56.58067478,0,0,137.5531915,0.068556115,,2,0,inf,3.862514134,0,1,56.58067478,1,409.5580413,1
Amambay,Paraguay,Dengue,Naïve,2017-03,12531.46834,7.751081175,0,0,135.1041667,0.009561858,,2,0,inf,3.925601054,0,1,7.751081175,1,418.7755716,1
Amambay,Paraguay,Dengue,Naïve,2017-04,12453.64288,1.972775942,0,0,132.4693878,0.002482053,,2,0,inf,3.992467681,0,1,1.972775942,1,419.8776729,1
Amambay,Paraguay,Dengue,Naïve,2017-05,12718.62796,23.846259,1,0.166666667,129.9,0.030595662,3.862736659,1.886287462,0,23.846259,3.922505072,0.2,0.833333333,23.846259,1,415.2515802,1
Amambay,Paraguay,Dengue,Naïve,2017-06,10529.65831,0.461173137,1,0.166666667,127.3921569,0.000603351,0.461173137,0.374758793,0,0.461173137,3.891613118,0.2,0.833333333,0.461173137,1,386.5340406,1
Amambay,Paraguay,Dengue,Naïve,2017-07,11546.61025,4.271532547,1,0.166666667,124.9423077,0.005698007,1,2,0,4.271532547,4.073182843,0.2,0.833333333,4.271532547,0.833333333,403.4728546,1
Asuncion,Paraguay,Dengue,Naïve,2017-01,721097.2489,194.2290308,29,4.833333333,995.0217391,0.032533465,12.16430866,1.670738385,0,6.697552787,4.046310578,5.8,0.166666667,194.2290308,0.833333333,3060.271885,1
Asuncion,Paraguay,Dengue,Naïve,2017-02,720483.5348,464.8057243,31,5.166666667,975.4042553,0.07942104,48.13656917,1.550368897,0,14.99373304,4.015233958,6.2,0,464.8057243,1,3088.642016,1
Asuncion,Paraguay,Dengue,Naïve,2017-03,696310.8745,330.9116425,31,5.166666667,957.6458333,0.057591166,22.40135213,1.597488716,0,10.67456911,4.153935218,6.2,0,330.9116425,1,3036.885516,1
Asuncion,Paraguay,Dengue,Naïve,2017-04,677376.2058,137.6909991,25,4.166666667,938.8979592,0.024441953,11.61667445,1.623544527,0,5.507639965,4.016355763,5,0,137.6909991,0.666666667,3106.75768,1
Asuncion,Paraguay,Dengue,Naïve,2017-05,691970.8444,248.7655799,23,3.833333333,921.92,0.044972373,32.890934,1.509110991,0,10.81589478,4.268216608,4.6,0,248.7655799,0.833333333,3076.056465,1
Asuncion,Paraguay,Dengue,Naïve,2017-06,604522.0211,34.27666533,28,4.666666667,903.9215686,0.006319993,1.348703629,1.869081376,0,1.224166619,4.089738582,5.6,0,34.27666533,0.166666667,2944.088979,1
Asuncion,Paraguay,Dengue,Naïve,2017-07,583039.879,316.4053259,204,34,886.5576923,0.059481996,13.61425165,1.502428115,0,1.5510065,4.208422005,40.8,0,316.4053259,0.833333333,2952.623916,1
Boqueron,Paraguay,Dengue,Naïve,2017-01,304.5443564,64.45041812,110,18.33333333,7.717391304,1.391886964,0.796943696,0.57447802,0,0.585912892,14.18344051,21.92199807,0,64.45041812,0.5,60.88681286,0.833333333
