item_id,model,forecast_start,MSE,abs_error,abs_target_sum,abs_target_mean,seasonal_error,MASE,MAPE,sMAPE,num_masked_target_values,ND,MSIS,QuantileLoss[0.1],Coverage[0.1],QuantileLoss[0.5],Coverage[0.5],QuantileLoss[0.9],Coverage[0.9]
Oudomxai,Linear Regression Reg,2012-12,243.8540193,68.96375791,69,11.5,12.65693431,0.908115613,1.447767488,0.786498989,0,0.999474752,6.159916161,13.8,0,68.96375791,0.833333333,56.5799188,1
Oudomxai,Linear Regression Reg,2013-01,958.8048854,123.1129725,154,25.66666667,12.60144928,1.628291183,1.100656674,0.804937483,0,0.799434887,13.95411853,30.8,0,123.1129725,0.666666667,108.7704756,0.833333333
Savannakhet,Linear Regression Reg,2012-07,16683.05644,863.852915,1515,252.5,133.0681818,1.081967784,0.591766728,0.822489682,0,0.570199944,4.346964535,282.2677504,0,863.852915,0.333333333,222.3077823,1
Savannakhet,Linear Regression Reg,2012-08,12925.65677,806.2197856,1395,232.5,133.2030075,1.008760739,0.63615734,1.008567015,0,0.57793533,4.03717768,275.6166389,0,806.2197856,0.166666667,179.9897943,1
Savannakhet,Linear Regression Reg,2012-09,11753.43983,811.2150354,1265,210.8333333,132.9776119,1.016731342,0.723662726,1.222185032,0,0.641276708,3.506520779,253,0,811.2150354,0,152.2964077,1
Savannakhet,Linear Regression Reg,2012-10,9630.285964,784.4286178,1023,170.5,133.7925926,0.977169965,0.811571105,1.398316066,0,0.766792393,3.330561268,204.6,0,784.4286178,0,165.6658784,1
Savannakhet,Linear Regression Reg,2012-11,4790.019232,733.257528,855,142.5,134.5367647,0.908373174,0.858801731,1.559614671,0,0.857611144,3.143015843,171,0,733.257528,0,164.6880834,1
Savannakhet,Linear Regression Reg,2012-12,21687.36566,945.4431806,1074,179,134.7226277,1.169616909,0.865851539,1.557399893,0,0.880300913,3.153344784,214.8,0,945.4431806,0,394.1426825,0.833333333
Savannakhet,Linear Regression Reg,2013-01,280790.0693,2136.60025,2403,400.5,134.2681159,2.652156391,0.897087753,1.647098488,0,0.889138681,47.53615716,480.6,0,2136.60025,0,2152.432675,0.666666667
Vientiane[prefecture],Linear Regression Reg,2012-07,24184.7587,691.9362083,2363,393.8333333,127.6515152,0.903418195,0.244169615,0.301813063,0,0.292821078,4.672049302,363.9099381,0,691.9362083,0.333333333,308.7483359,0.833333333
Vientiane[prefecture],Linear Regression Reg,2012-08,23987.48431,718.3456924,2175,362.5,128.4661654,0.931951862,0.29629193,0.364616544,0,0.330273882,4.332914479,363.346479,0,718.3456924,0.166666667,260.1374969,0.666666667
Vientiane[prefecture],Linear Regression Reg,2012-09,24611.38736,790.2431862,1972,328.6666667,128.7164179,1.023235418,0.363819523,0.458093636,0,0.400731839,4.038953445,350.2637103,0,790.2431862,0,289.075508,0.666666667
Vientiane[prefecture],Linear Regression Reg,2012-10,16244.59396,616.9320006,1596,266,130.5703704,0.787483407,0.350009129,0.439555778,0,0.386548873,3.742399551,296.0234184,0,616.9320006,0,272.3799456,0.833333333
Vientiane[prefecture],Linear Regression Reg,2012-11,9600.823884,603.5570988,1333,222.1666667,132.3161765,0.760246045,0.437149582,0.595508316,0,0.452781019,3.432648432,262.9951022,0,603.5570988,0,164.1189534,0.833333333
Vientiane[prefecture],Linear Regression Reg,2012-12,60457.9234,1002.546841,1675,279.1666667,133.1678832,1.254740529,0.452750247,0.658865685,0,0.598535428,16.65524459,335,0,1002.546841,0,841.7587006,0.666666667
Vientiane[prefecture],Linear Regression Reg,2013-01,782804.6858,3130.89231,3747,624.5,133.0289855,3.922569077,0.626502648,0.993902681,0,0.835573074,104.451326,749.4,0,3130.89231,0,4200.205315,0.5
Xiangkhoang,Linear Regression Reg,2012-07,4.18802115,7.795702206,18,3,2.303030303,0.56416266,0.615954743,0.403395635,0,0.433094567,6.400469109,3.6,0,7.795702206,0.666666667,9.479257143,1
Xiangkhoang,Linear Regression Reg,2012-08,4.742790506,8.04301625,16,2.666666667,2.30075188,0.582636798,0.779626956,0.488279139,0,0.502688516,6.287103481,3.2,0,8.04301625,0.833333333,9.775524979,1
Xiangkhoang,Linear Regression Reg,2012-09,4.91636344,7.829843845,14,2.333333333,2.298507463,0.567748417,0.910536963,0.557508198,0,0.55927456,6.184294827,2.8,0,7.829843845,0.833333333,9.772556072,1
Xiangkhoang,Linear Regression Reg,2012-10,5.129853623,7.066561391,11,1.833333333,2.303703704,0.511246403,1.098311263,0.619500138,0,0.642414672,5.789216413,2.2,0,7.066561391,0.833333333,9.669510954,1
Xiangkhoang,Linear Regression Reg,2012-11,5.721426902,6.55351763,9,1.5,2.301470588,0.474589136,1.041724521,0.599437223,0,0.728168626,5.926157505,1.8,0,6.55351763,1,9.911590525,1
Xiangkhoang,Linear Regression Reg,2012-12,6.247329117,8.551877536,11,1.833333333,2.299270073,0.619898001,1.213177422,0.687391626,0,0.777443412,6.258789959,2.2,0,8.551877536,1,10.40800319,1
Xiangkhoang,Linear Regression Reg,2013-01,26.14777057,18.15209741,27,4.5,2.289855072,1.321196964,0.943827337,0.675914144,0,0.672299904,10.8714991,5.4,0,18.15209741,0.833333333,17.01185677,0.833333333
Bokeo,Naïve,2012-07,61.15292455,56.56007411,114,19,12.1969697,0.772870578,0.428406271,0.583908763,0,0.496141001,6.17893842,22.8,0,56.56007411,0.166666667,39.27677916,1
Bokeo,Naïve,2012-08,143.9807484,39.0741154,105,17.5,12.18796992,0.534326275,0.546753454,0.399073976,0,0.372134432,6.789754992,21,0,39.0741154,0.5,51.22681957,1
Bokeo,Naïve,2012-09,213.1117893,52.94971228,96,16,12.14925373,0.726378117,0.841630663,0.554430604,0,0.551559503,6.975388382,19.2,0,52.94971228,0.666666667,54.87914028,1
Bokeo,Naïve,2012-10,400.8301373,82.60383048,78,13,12.19259259,1.129153211,1.602787026,0.780681212,0,1.059023468,7.543416617,15.21188647,0,82.60383048,0.833333333,66.84715194,1
Bokeo,Naïve,2012-11,465.5687436,105.5526583,65,10.83333333,12.23529412,1.43781666,1.937659328,0.926530452,0,1.623887051,7.355773212,11.89704036,0,105.5526583,1,70.00092569,1
Bokeo,Naïve,2012-12,178.216777,58.72158827,81,13.5,12.23357664,0.800005727,0.947200138,0.640538222,0,0.72495788,6.852545423,16.2,0,58.72158827,0.833333333,57.05791301,1
Bokeo,Naïve,2013-01,1292.016782,135.4101947,181,30.16666667,12.18115942,1.852727232,0.408380867,0.637388006,0,0.748122623,12.47761973,36.2,0,135.4101947,0.333333333,109.9180864,0.833333333
Champasak,Naïve,2012-07,11559.37223,626.8299862,1259,209.8333333,78.67213115,1.327937388,0.454181885,0.596084208,0,0.497879258,5.045036379,249.6186962,0,626.8299862,0.166666667,104.5941148,0.833333333
Champasak,Naïve,2012-08,8038.673853,436.661931,1159,193.1666667,79.05691057,0.92056454,0.510265566,0.406779773,0,0.37675749,5.933054949,207.7306063,0,436.661931,0.333333333,214.7150936,1
Champasak,Naïve,2012-09,10619.87274,525.0324153,1051,175.1666667,79.11290323,1.10608256,0.691640944,0.522480338,0,0.499555105,5.950442471,189.4119917,0,525.0324153,0.5,243.2498321,1
Champasak,Naïve,2012-10,29002.21083,929.1689325,850,141.6666667,80.096,1.933448471,1.65853033,0.794206104,0,1.093139921,6.837105646,83.43684265,0.166666667,929.1689325,0.833333333,395.8341921,1
Champasak,Naïve,2012-11,39134.53169,1140.918841,710,118.3333333,81.01587302,2.347109685,1.9401475,0.921076776,0,1.606927945,6.99475003,247.6699464,0.666666667,1140.918841,1,458.6455149,1
Champasak,Naïve,2012-12,13496.00837,655.0214728,892,148.6666667,81.42519685,1.340742788,0.947041218,0.652655604,0,0.734329005,5.868364593,149.556372,0.166666667,655.0214728,0.833333333,287.1993135,1
Champasak,Naïve,2013-01,198500.8235,1498.278841,1996,332.6666667,81.2578125,3.073097003,0.380320525,0.627796223,0,0.750640702,62.23974154,399.2,0,1498.278841,0.166666667,1681.23624,0.666666667
LouangNamtha,Naïve,2012-07,2.110351589,8.234641103,18,3,2.159090909,0.635656506,0.506696543,0.551262047,0,0.457480061,6.366081746,3.6,0,8.234641103,0.166666667,7.944911237,1
LouangNamtha,Naïve,2012-08,5.769693495,6.270122378,16,2.666666667,2.157894737,0.484277745,0.833926271,0.436715007,0,0.391882649,6.935166921,3.2,0,6.270122378,0.666666667,9.824768964,1
LouangNamtha,Naïve,2012-09,7.15988569,8.290567592,14,2.333333333,2.156716418,0.640678234,1.133636273,0.605542592,0,0.592183399,6.736821772,2.8,0,8.290567592,0.666666667,9.962992326,1
LouangNamtha,Naïve,2012-10,10.30995522,10.77117199,11,1.833333333,2.162962963,0.829970444,1.679868807,0.779796125,0,0.979197453,7.012013736,2.2,0,10.77117199,0.833333333,11.39938922,1
LouangNamtha,Naïve,2012-11,12.23698529,14.44950286,9,1.5,2.161764706,1.114020629,2.136988492,0.942677624,0,1.605500318,7.159900895,1.8,0,14.44950286,1,11.86002176,1
LouangNamtha,Naïve,2012-12,6.177830119,10.74858666,11,1.833333333,2.160583942,0.829142102,1.412386741,0.807091602,0,0.977144242,6.602532823,2.2,0,10.74858666,0.833333333,10.21317349,1
LouangNamtha,Naïve,2013-01,31.6624598,20.84685201,27,4.5,2.152173913,1.614402681,0.38356697,0.628737787,0,0.77210563,9.093497871,5.4,0,20.84685201,0,18.09173996,0.833333333
Oudomxai,Naïve,2012-07,61.17481425,51.25522388,96,16,12.71212121,0.67199936,0.50456061,0.658796635,0,0.533908582,6.037104365,19.2,0,51.25522388,0.166666667,44.27944567,1
Oudomxai,Naïve,2012-08,105.856973,34.17417951,89,14.83333333,12.68421053,0.44903832,0.352339419,0.405691127,0,0.383979545,6.511568789,17.8,0,34.17417951,0.333333333,51.76162531,1
Oudomxai,Naïve,2012-09,215.3022006,37.82551276,80,13.33333333,12.64179104,0.498683462,0.723590412,0.495197107,0,0.472818909,6.797592761,16,0,37.82551276,0.666666667,57.74973775,1
Oudomxai,Naïve,2012-10,471.7387532,80.33990187,65,10.83333333,12.65925926,1.057722523,1.865961454,0.836516141,0,1.23599849,7.860238262,13,0,80.33990187,0.833333333,72.92009939,1
Oudomxai,Naïve,2012-11,469.3462277,91.57223293,55,9.166666667,12.67647059,1.203965939,2.015174699,0.936375243,0,1.66494969,7.497801696,11,0,91.57223293,1,74.27155857,1
Oudomxai,Naïve,2012-12,169.5649303,52.26402404,69,11.5,12.65693431,0.688213312,1.005958081,0.665640275,0,0.757449624,6.572522775,13.8,0,52.26402404,0.833333333,57.40518975,1
Oudomxai,Naïve,2013-01,825.7844497,111.2234611,154,25.66666667,12.60144928,1.471040601,0.362815007,0.575456616,0,0.722230267,5.998792473,30.8,0,111.2234611,0.166666667,77.33606437,0.833333333
Savannakhet,Naïve,2012-07,12086.47392,713.6750805,1515,252.5,133.0681818,0.893871436,0.438750564,0.553776046,0,0.47107266,4.981548152,303,0,713.6750805,0.166666667,286.4303589,1
Savannakhet,Naïve,2012-08,12759.12717,482.4020268,1395,232.5,133.2030075,0.603592511,0.434796757,0.376868957,0,0.345807905,5.673797198,273.3009463,0,482.4020268,0.333333333,402.4578085,1
Savannakhet,Naïve,2012-09,20733.82961,655.2500486,1265,210.8333333,132.9776119,0.821253592,0.732657359,0.537241259,0,0.517984228,5.587947445,243.7436515,0,655.2500486,0.5,441.69061,1
Savannakhet,Naïve,2012-10,50579.04531,1158.963691,1023,170.5,133.7925926,1.44373176,1.721716759,0.807520193,0,1.132906834,6.330397238,158.0401069,0,1158.963691,0.833333333,617.1996609,1
Savannakhet,Naïve,2012-11,60733.26654,1369.436409,855,142.5,134.5367647,1.6964835,1.929103823,0.920076348,0,1.60168001,6.516888058,103.8311799,0,1369.436409,1,672.8494379,1
Savannakhet,Naïve,2012-12,19815.90136,751.3531382,1074,179,134.7226277,0.929506239,0.910266877,0.628660578,0,0.699583928,5.66900316,204.9289626,0,751.3531382,0.833333333,480.4528827,1
Savannakhet,Naïve,2013-01,271294.2763,1870.873788,2403,400.5,134.2681159,2.322310817,0.425576269,0.702612458,0,0.778557548,36.2202577,480.6,0,1870.873788,0.166666667,1782.542437,0.833333333
Vientiane[prefecture],Naïve,2012-07,42010.60454,1171.628019,2363,393.8333333,127.6515152,1.529722043,0.46250777,0.593124071,0,0.495822268,5.244317408,464.0541554,0,1171.628019,0.166666667,279.4664582,0.666666667
Vientiane[prefecture],Naïve,2012-08,27113.08555,812.7334785,2175,362.5,128.4661654,1.054406655,0.527812088,0.401975524,0,0.373670565,6.027026435,346.4994035,0,812.7334785,0.333333333,333.8239715,1
Vientiane[prefecture],Naïve,2012-09,35556.2154,987.2743784,1972,328.6666667,128.7164179,1.278358522,0.708772212,0.52269168,0,0.500646237,6.180847715,301.8999924,0,987.2743784,0.5,433.0613257,0.833333333
Vientiane[prefecture],Naïve,2012-10,97814.18034,1699.36134,1596,266,130.5703704,2.16915131,1.611688174,0.784065282,0,1.064762744,6.667431044,273.8806965,0.5,1699.36134,0.833333333,669.4437885,1
Vientiane[prefecture],Naïve,2012-11,136030.8382,2142.633046,1333,222.1666667,132.3161765,2.698880191,1.953850819,0.918748126,0,1.607376629,9.546476145,1000.400919,0.833333333,2142.633046,1,776.1533121,1
Vientiane[prefecture],Naïve,2012-12,47691.06806,1240.707883,1675,279.1666667,133.1678832,1.5528117,0.972445025,0.656350302,0,0.740721124,5.99024966,303.3478371,0.166666667,1240.707883,0.833333333,463.1665128,1
Vientiane[prefecture],Naïve,2013-01,722939.6565,2790.102962,3747,624.5,133.0289855,3.495607807,0.383288803,0.616364858,0,0.744623155,78.53909784,747.9213668,0,2790.102962,0.5,3547.909905,0.666666667
Xiangkhoang,Naïve,2012-07,7.400155194,7.761001162,18,3,2.303030303,0.5616514,0.548233181,0.51287771,0,0.431166731,9.421091132,3.6,0,7.761001162,0.166666667,14.19941305,1
Xiangkhoang,Naïve,2012-08,11.56213839,5.305801987,16,2.666666667,2.30075188,0.384352758,0.688131941,0.395014689,0,0.331612624,9.415949882,3.2,0,5.305801987,0.5,14.96254553,1
Xiangkhoang,Naïve,2012-09,12.97227492,7.207016175,14,2.333333333,2.298507463,0.522586671,0.735191829,0.569311543,0,0.51478687,9.489667582,2.8,0,7.207016175,0.5,14.67935953,1
Xiangkhoang,Naïve,2012-10,22.16340149,10.12021939,11,1.833333333,2.303703704,0.732170213,1.59512879,0.756268512,0,0.920019945,9.961359328,2.2,0,10.12021939,0.833333333,17.32821484,1
Xiangkhoang,Naïve,2012-11,28.31144776,18.43216303,9,1.5,2.301470588,1.334810528,2.676039157,1.050766964,0,2.048018115,10.25921299,1.8,0,18.43216303,1,18.47031385,1
Xiangkhoang,Naïve,2012-12,14.65195255,10.85007813,11,1.833333333,2.299270073,0.786487145,1.459728029,0.808727681,0,0.986370739,9.42964126,2.2,0,10.85007813,0.833333333,16.31299849,1
Xiangkhoang,Naïve,2013-01,26.60600488,20.71910387,27,4.5,2.289855072,1.508036041,0.391824119,0.608907378,0,0.767374217,8.458511756,5.4,0,20.71910387,0.333333333,11.37142651,0.833333333
Bokeo,sNaive,2012-07,31.39392468,70.78158133,114,19,12.1969697,0.967201732,0.62775305,0.931069569,0,0.620891064,6.972806061,22.8,0,70.78158133,0,47.23504382,1
Bokeo,sNaive,2012-08,45.22494735,63.14227798,105,17.5,12.18796992,0.86345085,0.606977443,0.905078943,0,0.601355028,6.804905635,21,0,63.14227798,0,47.64574877,1
Bokeo,sNaive,2012-09,58.10713214,61.27477859,96,16,12.14925373,0.840583572,0.624217903,0.976562057,0,0.638278944,6.834130507,19.2,0,61.27477859,0,47.64181035,1
Bokeo,sNaive,2012-10,60.34795803,52.05520161,78,13,12.19259259,0.711568673,0.671945047,1.052021703,0,0.66737438,6.349066183,15.6,0,52.05520161,0,47.57713699,1
Bokeo,sNaive,2012-11,51.46138337,48.73644468,65,10.83333333,12.23529412,0.663877852,0.747870945,1.21656513,0,0.749791457,6.285902534,13,0,48.73644468,0,49.41237148,1
Bokeo,sNaive,2012-12,85.43801052,67.66939787,81,13.5,12.23357664,0.921908066,0.85032291,1.482198336,0,0.835424665,6.477907504,16.2,0,67.66939787,0,46.14048402,1
Bokeo,sNaive,2013-01,1350.220232,157.0888302,181,30.16666667,12.18115942,2.14934152,0.800642782,1.391585188,0,0.86789409,19.95108262,36.2,0,157.0888302,0,127.5949455,0.833333333
Champasak,sNaive,2012-07,14066.03841,802.5335898,1259,209.8333333,78.67213115,1.700164929,0.638038913,0.948881813,0,0.637437323,4.665672373,251.8,0,802.5335898,0,135.0981243,0.666666667
Champasak,sNaive,2012-08,12913.99751,756.8105673,1159,193.1666667,79.05691057,1.595497391,0.650505001,0.979880436,0,0.652985822,4.496149495,231.8,0,756.8105673,0,116.443987,0.833333333
Champasak,sNaive,2012-09,12180.58966,703.455391,1051,175.1666667,79.11290323,1.481965146,0.668258802,1.008586005,0,0.669320068,4.269032919,210.2,0,703.455391,0,166.6271298,0.666666667
Champasak,sNaive,2012-10,7357.700323,588.0983565,850,141.6666667,80.096,1.223736426,0.70204159,1.085072406,0,0.691880419,4.109685319,170,0,588.0983565,0,133.8336987,0.833333333
Champasak,sNaive,2012-11,3271.086036,536.7371757,710,118.3333333,81.01587302,1.104181102,0.760201034,1.246714809,0,0.755967853,3.940738383,142,0,536.7371757,0,125.2121611,1
Champasak,sNaive,2012-12,15885.69187,717.861408,892,148.6666667,81.42519685,1.469367869,0.76882862,1.256447941,0,0.804777363,7.591877107,178.4,0,717.861408,0,381.0637501,0.833333333
Champasak,sNaive,2013-01,201857.4922,1741.506139,1996,332.6666667,81.2578125,3.571976825,0.827962535,1.421541552,0,0.872498065,72.49425381,399.2,0,1741.506139,0,1935.678145,0.666666667
LouangNamtha,sNaive,2012-07,0.732064902,10.94931483,18,3,2.159090909,0.845210268,0.597176203,0.860014294,0,0.608295269,6.537083289,3.6,0,10.94931483,0,7.964996137,1
LouangNamtha,sNaive,2012-08,1.177782451,10.74879055,16,2.666666667,2.157894737,0.83019114,0.743788289,1.249296281,0,0.67179941,6.532206871,3.2,0,10.74879055,0,8.296506947,1
LouangNamtha,sNaive,2012-09,1.848966224,9.112529371,14,2.333333333,2.156716418,0.704197771,0.693130304,1.117971702,0,0.650894955,6.613126579,2.8,0,9.112529371,0,8.471992537,1
LouangNamtha,sNaive,2012-10,2.135401946,7.163320931,11,1.833333333,2.162962963,0.551968222,0.682389153,1.149830553,0,0.651210994,6.487967088,2.2,0,7.163320931,0,8.93245738,1
LouangNamtha,sNaive,2012-11,2.216270409,6.665082875,9,1.5,2.161764706,0.513861265,0.721989297,1.237979032,0,0.740564764,6.133966198,1.8,0,6.665082875,0,8.932255379,1
LouangNamtha,sNaive,2012-12,2.260933954,10.15057859,11,1.833333333,2.160583942,0.783011974,0.969147759,1.891676599,0,0.922779872,6.148359827,2.2,0,10.15057859,0,8.1400283,1
LouangNamtha,sNaive,2013-01,31.03584646,23.23059829,27,4.5,2.152173913,1.799002561,0.872982413,1.592258969,0,0.860392529,11.13360225,5.4,0,23.23059829,0,19.14727025,0.833333333
Oudomxai,sNaive,2012-07,47.61833986,57.67220749,96,16,12.71212121,0.756131445,0.633479826,0.951047151,0,0.600752161,7.644757899,19.2,0,57.67220749,0,59.19024083,1
Oudomxai,sNaive,2012-08,60.94425431,54.70763716,89,14.83333333,12.68421053,0.718841705,0.654094256,1.032583766,0,0.614692552,7.242788533,17.8,0,54.70763716,0,57.45476174,1
Oudomxai,sNaive,2012-09,66.97512292,52.72023986,80,13.33333333,12.64179104,0.695052355,0.725479117,1.189627394,0,0.659002998,7.228517781,16,0,52.72023986,0,56.08856917,1
Oudomxai,sNaive,2012-10,92.30468989,49.56912371,65,10.83333333,12.65925926,0.652606953,0.834346552,1.475201214,0,0.762601903,7.028325914,13,0,49.56912371,0,58.1288972,1
Oudomxai,sNaive,2012-11,110.3092686,36.94470061,55,9.166666667,12.67647059,0.485738523,0.682120045,1.080872004,0,0.671721829,7.02813408,11,0,36.94470061,0,61.28393274,1
Oudomxai,sNaive,2012-12,118.3637061,53.8676562,69,11.5,12.65693431,0.70932996,0.753382205,1.294058029,0,0.78069067,7.001981271,13.8,0,53.8676562,0,56.43665569,1
Oudomxai,sNaive,2013-01,893.6155284,132.4275079,154,25.66666667,12.60144928,1.751485153,0.762831442,1.267325181,0,0.859918882,7.112788263,30.8,0,132.4275079,0,93.29764577,0.833333333
Savannakhet,sNaive,2012-07,13378.42182,981.1159436,1515,252.5,133.0681818,1.228838643,0.663150584,1.012791411,0,0.647601283,4.643727466,303,0,981.1159436,0,225.2572886,1
Savannakhet,sNaive,2012-08,12168.82375,881.7626888,1395,232.5,133.2030075,1.103281757,0.636106532,0.949328951,0,0.632087949,4.732512502,279,0,881.7626888,0,250.1821332,1
Savannakhet,sNaive,2012-09,12768.18284,896.1190189,1265,210.8333333,132.9776119,1.123145224,0.719886939,1.140275188,0,0.708394481,4.457931716,253,0,896.1190189,0,247.8032677,1
Savannakhet,sNaive,2012-10,6810.368266,678.0023633,1023,170.5,133.7925926,0.844593798,0.681373843,1.040916443,0,0.662758908,4.462519032,204.6,0,678.0023633,0,287.8373876,1
Savannakhet,sNaive,2012-11,2896.747527,655.5818011,855,142.5,134.5367647,0.812147027,0.763940647,1.261933023,0,0.76676234,4.151591863,171,0,655.5818011,0,283.8031889,1
Savannakhet,sNaive,2012-12,18654.39301,840.9547037,1074,179,134.7226277,1.040353203,0.711624357,1.147922168,0,0.783011828,4.25461344,214.8,0,840.9547037,0,355.4701046,0.833333333
Savannakhet,sNaive,2013-01,273516.2848,2130.466838,2403,400.5,134.2681159,2.644543001,0.861709142,1.532631655,0,0.886586283,40.15485519,480.6,0,2130.466838,0,1931.406833,0.666666667
Vientiane[prefecture],sNaive,2012-07,53747.84119,1491.036618,2363,393.8333333,127.6515152,1.946754042,0.630664051,0.933430694,0,0.630993067,4.859789886,472.6,0,1491.036618,0,348.1680593,0.666666667
Vientiane[prefecture],sNaive,2012-08,48350.46697,1382.16819,2175,362.5,128.4661654,1.793167596,0.631720169,0.935814461,0,0.635479628,4.744750893,435,0,1382.16819,0,326.0371118,0.666666667
Vientiane[prefecture],sNaive,2012-09,46888.58128,1331.930425,1972,328.6666667,128.7164179,1.724631619,0.671658096,1.014296213,0,0.675421108,4.510416249,394.4,0,1331.930425,0,352.8436511,0.666666667
Vientiane[prefecture],sNaive,2012-10,27233.70068,1082.443147,1596,266,130.5703704,1.381685528,0.701034221,1.098743993,0,0.678222523,4.160398341,319.2,0,1082.443147,0,265.0593515,0.833333333
Vientiane[prefecture],sNaive,2012-11,14314.37734,1029.291413,1333,222.1666667,132.3161765,1.296504883,0.771905098,1.275999503,0,0.7721616,3.972547204,266.6,0,1029.291413,0,172.5891589,1
Vientiane[prefecture],sNaive,2012-12,59517.29669,1375.551498,1675,279.1666667,133.1678832,1.721575634,0.791966997,1.32064326,0,0.821224775,11.14616548,335,0,1375.551498,0,704.7248034,0.833333333
Vientiane[prefecture],sNaive,2013-01,731254.2527,3285.305172,3747,624.5,133.0289855,4.116026743,0.81737633,1.397657507,0,0.876782805,89.4258895,749.4,0,3285.305172,0,3796.149833,0.666666667
Xiangkhoang,sNaive,2012-07,1.267701582,11.0281586,18,3,2.303030303,0.798090425,0.613045108,0.895563997,0,0.612675478,7.491819078,3.6,0,11.0281586,0,10.22946889,1
Xiangkhoang,sNaive,2012-08,1.801597806,9.299952295,16,2.666666667,2.30075188,0.673689355,0.655311789,1.046766159,0,0.581247018,7.434171085,3.2,0,9.299952295,0,10.45981756,1
Xiangkhoang,sNaive,2012-09,2.624579313,9.939252047,14,2.333333333,2.298507463,0.720703341,0.796680147,1.395324628,0,0.709946575,7.292388791,2.8,0,9.939252047,0,10.70567441,1
Xiangkhoang,sNaive,2012-10,3.379136163,8.493959112,11,1.833333333,2.303703704,0.614514727,0.873078622,1.612359992,0,0.772178101,7.074281463,2.2,0,8.493959112,0,10.79106475,1
Xiangkhoang,sNaive,2012-11,3.605791309,7.427340788,9,1.5,2.301470588,0.537869194,0.898253573,1.702841228,0,0.825260088,7.092074236,1.8,0,7.427340788,0,10.82531857,1
Xiangkhoang,sNaive,2012-12,3.659710109,9.86335027,11,1.833333333,2.299270073,0.714962427,0.950346805,1.830387317,0,0.896668206,6.878064171,2.2,0,9.86335027,0,10.05356717,1
Xiangkhoang,sNaive,2013-01,28.85210135,23.75637798,27,4.5,2.289855072,1.729103461,0.931837509,1.759803949,0,0.879865851,6.849934293,5.4,0,23.75637798,0,16.34120726,0.833333333
Bokeo,LightGBM,2012-07,113.7096655,56,114,19,12.1969697,0.765217391,0.476920683,0.657572968,0,0.49122807,14.07453416,15.6,0,56,0,59.4,0.333333333
Bokeo,LightGBM,2012-08,116.1379893,59,105,17.5,12.18796992,0.806806498,0.568657377,0.825094335,0,0.561904762,14.54986634,15.8,0,59,0,66.6,0.166666667
Bokeo,LightGBM,2012-09,118.568389,60,96,16,12.14925373,0.823095823,0.659518722,1.014916518,0,0.625,17.2027027,15.4,0,60,0,72,0
Bokeo,LightGBM,2012-10,94.48470883,53,78,13,12.19259259,0.724483597,0.715608466,1.15136876,0,0.679487179,15.88396112,13.4,0,53,0,66.6,0
Bokeo,LightGBM,2012-11,80.31848867,51,65,10.83333333,12.23529412,0.694711538,0.775925926,1.309702093,0,0.784615385,16.79567308,12.2,0,51,0,68.4,0
Bokeo,LightGBM,2012-12,180.820923,66,81,13.5,12.23357664,0.899164678,0.792810458,1.35462963,0,0.814814815,23.92322991,15.2,0,66,0,95.4,0
Bokeo,LightGBM,2013-01,1630.432997,155,181,30.16666667,12.18115942,2.120761452,0.852995643,1.495551039,0,0.856353591,70.64187983,33.6,0,155,0,250.2,0
Champasak,LightGBM,2012-07,10784.37561,505,1259,209.8333333,78.67213115,1.069840939,0.354743047,0.454519127,0,0.401111994,32.23504897,117.6,0,505,0,752.4,0
Champasak,LightGBM,2012-08,11097.64034,524,1159,193.1666667,79.05691057,1.104689428,0.431151579,0.584600659,0,0.452113891,34.72393048,120.2,0,524,0,804.6,0
Champasak,LightGBM,2012-09,11208.25643,531,1051,175.1666667,79.11290323,1.118654434,0.498516268,0.698430686,0,0.505233111,36.08345226,119.8,0,531,0,829.8,0
Champasak,LightGBM,2012-10,6666.604602,413,850,141.6666667,80.096,0.859385404,0.505278769,0.71334226,0,0.485882353,26.43910641,94.6,0,413,0,628.2,0
Champasak,LightGBM,2012-11,5187.77169,382,710,118.3333333,81.01587302,0.785854232,0.549541064,0.814013401,0,0.538028169,24.9375,87,0,382,0,588.6,0
Champasak,LightGBM,2012-12,26951.01052,688,892,148.6666667,81.42519685,1.408245495,0.659323241,1.065825316,0,0.771300448,50.86877478,146,0,688,0,1155.6,0
Champasak,LightGBM,2013-01,231080.1101,1776,1996,332.6666667,81.2578125,3.642726661,0.778660669,1.314544048,0,0.889779559,140.0767875,363.4,0,1776,0,3112.2,0
LouangNamtha,LightGBM,2012-07,3.768568,8,18,3,2.159090909,0.61754386,0.541666667,0.39021164,0,0.444444444,3.78245614,1,0.5,8,1,5.6,1
LouangNamtha,LightGBM,2012-08,1.819166167,6,16,2.666666667,2.157894737,0.463414634,0.541666667,0.612433862,0,0.375,3.243902439,1.2,0.333333333,6,0.833333333,4.2,1
LouangNamtha,LightGBM,2012-09,0.887483,4,14,2.333333333,2.156716418,0.30911188,0.430555556,0.529100529,0,0.285714286,2.70472895,1.4,0.166666667,4,0.833333333,3.2,1
LouangNamtha,LightGBM,2012-10,0.832433333,3,11,1.833333333,2.162962963,0.231164384,0.388888889,0.492063492,0,0.272727273,2.311643836,1.2,0.166666667,3,0.833333333,2.8,1
