time_period,rainfall,mean_temperature,disease_cases,population,location
2022-06,9.214,17.59,1440,497042,urGSAaskBqL
2022-07,54.451,18.42,1032,497042,urGSAaskBqL
2022-08,152.413,17.94,850,497042,urGSAaskBqL
2022-09,146.599,17.54,1052,497042,urGSAaskBqL
2022-10,94.464,18.24,1162,497042,urGSAaskBqL
2022-11,349.008,17.12,1600,497042,urGSAaskBqL
2022-12,299.003,16.74,1473,497042,urGSAaskBqL
2023-01,206.972,17.21,1223,589909,urGSAaskBqL
2023-02,274.138,17.96,1108,589909,urGSAaskBqL
2023-03,502.447,17.2,1286,589909,urGSAaskBqL
2023-04,219.329,17.31,1235,589909,urGSAaskBqL
2023-05,103.093,18.57,1221,589909,urGSAaskBqL
2023-06,28.927,18.77,876,589909,urGSAaskBqL
2023-07,3.906,18.99,648,589909,urGSAaskBqL
2023-08,7.388,20.15,543,589909,urGSAaskBqL
2023-09,251.988,18.22,348,589909,urGSAaskBqL
2023-10,155.493,18.32,362,589909,urGSAaskBqL
2023-11,349.414,16.98,319,589909,urGSAaskBqL
2023-12,320.804,17.91,287,589909,urGSAaskBqL
2024-01,450.285,17.88,599,480628.19,urGSAaskBqL
2024-02,397.646,18.52,560,479315,urGSAaskBqL
2024-03,192.114,18.92,530,480628.19,urGSAaskBqL
2024-04,285.598,17.94,487,480628.19,urGSAaskBqL
2024-05,153.191,19.08,533,480628.19,urGSAaskBqL
2024-06,9.338,19.01,436,480628.19,urGSAaskBqL
2024-07,37.123,19.32,410,480628.19,urGSAaskBqL
2024-08,22.578,19.82,370,480628.19,urGSAaskBqL
2024-09,61.495,19.65,512,480628.19,urGSAaskBqL
2024-10,205.678,18.12,470,480628.19,urGSAaskBqL
2024-11,330.586,17.33,677,480628.19,urGSAaskBqL
2024-12,349.097,17.71,578,480628.19,urGSAaskBqL
2015-01,17.37,22.11,5811,1114620,QMTKhz1j2mA
2015-02,34.38,22.6,5737,1114620,QMTKhz1j2mA
2015-03,92.068,21.77,3357,1114620,QMTKhz1j2mA
2015-04,133.056,20.06,1935,1114620,QMTKhz1j2mA
2015-05,45.519,20.8,3368,1114620,QMTKhz1j2mA
2015-06,25.204,21.25,11180,1114620,QMTKhz1j2mA
2015-07,5.837,21.92,11787,1114620,QMTKhz1j2mA
2015-08,9.17,22.6,7878,1114620,QMTKhz1j2mA
2015-09,52.005,21.68,11874,1114620,QMTKhz1j2mA
2015-10,136.509,20.87,20950,1114620,QMTKhz1j2mA
2015-11,159.884,19.77,50389,1114620,QMTKhz1j2mA
2015-12,81.714,20.3,88923,1114620,QMTKhz1j2mA
2016-01,70.623,21.37,39967,1198745.26,QMTKhz1j2mA
2016-02,36.69,22.84,24540,1195470,QMTKhz1j2mA
2016-03,50.173,22.71,17239,1198745.26,QMTKhz1j2mA
2016-04,161.459,20.94,11246,1198745.26,QMTKhz1j2mA
2016-05,41.672,21.5,21542,1198745.26,QMTKhz1j2mA
2016-06,13.895,21.45,35836,1198745.26,QMTKhz1j2mA
2016-07,3.766,22.06,16958,1198745.26,QMTKhz1j2mA
2016-08,5.796,22.5,7584,1198745.26,QMTKhz1j2mA
2016-09,55.775,22,10552,1198745.26,QMTKhz1j2mA
2016-10,96.862,21.26,10726,1198745.26,QMTKhz1j2mA
2016-11,126.633,20.26,4407,1198745.26,QMTKhz1j2mA
2016-12,54.996,20.87,4739,1198745.26,QMTKhz1j2mA
2017-01,30.207,22.37,6279,1181914,QMTKhz1j2mA
2017-02,91.921,21.21,4312,1181914,QMTKhz1j2mA
2017-03,104.279,20.91,4513,1181914,QMTKhz1j2mA
2017-04,90.555,20.62,3330,1181914,QMTKhz1j2mA
2017-05,66.854,20.48,3430,1181914,QMTKhz1j2mA
2017-06,5.202,22.01,7855,1181914,QMTKhz1j2mA
2017-07,10.863,22.05,5966,1181914,QMTKhz1j2mA
2017-08,30.425,21.64,3359,1181914,QMTKhz1j2mA
2017-09,78.199,21.07,2235,1181914,QMTKhz1j2mA
2017-10,84.928,21.11,2246,1181914,QMTKhz1j2mA
2017-11,123.205,20.02,3283,1181914,QMTKhz1j2mA
2017-12,40.6,21.19,3635,1181914,QMTKhz1j2mA
2018-01,56.821,21.33,4567,1347607,QMTKhz1j2mA
2018-02,59.399,22.19,4319,1347607,QMTKhz1j2mA
2018-03,136.613,20.62,3607,1347607,QMTKhz1j2mA
2018-04,207.448,19.77,2367,1347607,QMTKhz1j2mA
2018-05,69.372,20.21,4049,1347607,QMTKhz1j2mA
2018-06,11.939,20.83,3877,1347607,QMTKhz1j2mA
2018-07,8.869,20.92,2757,1347607,QMTKhz1j2mA
2018-08,85.616,20.56,1837,1347607,QMTKhz1j2mA
2018-09,73.967,20.34,1227,1347607,QMTKhz1j2mA
2018-10,99.452,20.46,1046,1347607,QMTKhz1j2mA
2018-11,95.458,20.52,1141,1347607,QMTKhz1j2mA
2018-12,98.098,20.2,1341,1347607,QMTKhz1j2mA
2019-01,38.862,21.8,1653,1299855,QMTKhz1j2mA
2019-02,36.75,22.63,1352,1299855,QMTKhz1j2mA
2019-03,55.451,22.43,1550,1299855,QMTKhz1j2mA
2019-04,102.87,21.33,1870,1299855,QMTKhz1j2mA
2019-05,90.724,20.59,2270,1299855,QMTKhz1j2mA
2019-06,42.084,21.05,1709,1299855,QMTKhz1j2mA
2019-07,13.461,21.5,2224,1299855,QMTKhz1j2mA
2019-08,47.548,21.45,1521,1299855,QMTKhz1j2mA
2019-09,70.04,21.09,923,1299855,QMTKhz1j2mA
2019-10,141.514,19.82,964,1299855,QMTKhz1j2mA
2019-11,81.8,20.63,1024,1299855,QMTKhz1j2mA
2019-12,124.463,20.49,972,1299855,QMTKhz1j2mA
2020-01,59.301,21.55,1334,1673398.13,QMTKhz1j2mA
2020-02,120.256,21.46,1466,1668826,QMTKhz1j2mA
2020-03,113.027,21.26,1062,1673398.13,QMTKhz1j2mA
2020-04,172.042,20.91,844,1673398.13,QMTKhz1j2mA
2020-05,64.775,20.85,1029,1673398.13,QMTKhz1j2mA
2020-06,23.616,21.19,1496,1673398.13,QMTKhz1j2mA
2020-07,6.573,21.7,1851,1673398.13,QMTKhz1j2mA
2020-08,17.867,22.53,1851,1673398.13,QMTKhz1j2mA
2020-09,74.125,21.31,1409,1673398.13,QMTKhz1j2mA
2020-10,107.434,20.62,1256,1673398.13,QMTKhz1j2mA
2020-11,162.806,19.72,1411,1673398.13,QMTKhz1j2mA
2020-12,83.761,20.18,1533,1673398.13,QMTKhz1j2mA
2021-01,67.664,20.56,1100,920984,QMTKhz1j2mA
2021-02,44.771,21.57,1481,920984,QMTKhz1j2mA
2021-03,84.717,21.38,3393,920984,QMTKhz1j2mA
2021-04,92.907,20.44,4963,920984,QMTKhz1j2mA
2021-05,107.508,20.51,8621,920984,QMTKhz1j2mA
2021-06,4.405,21.26,11631,920984,QMTKhz1j2mA
2021-07,5.125,21.98,8656,920984,QMTKhz1j2mA
2021-08,38.548,21.69,8686,920984,QMTKhz1j2mA
2021-09,90.266,21.01,6337,920984,QMTKhz1j2mA
2021-10,57.305,21.58,3658,920984,QMTKhz1j2mA
2021-11,72.739,20.96,2770,920984,QMTKhz1j2mA
2021-12,84.675,20.9,2498,920984,QMTKhz1j2mA
2022-01,31.737,21.48,2351,852038,QMTKhz1j2mA
2022-02,59.633,21.46,2141,852038,QMTKhz1j2mA
2022-03,72.514,21.99,1490,852038,QMTKhz1j2mA
2022-04,161.848,20.78,1851,852038,QMTKhz1j2mA
2022-05,75.784,20.5,2004,852038,QMTKhz1j2mA
2022-06,4.657,20.46,2594,852038,QMTKhz1j2mA
2022-07,18.195,21.64,2219,852038,QMTKhz1j2mA
2022-08,87.869,20.65,1347,852038,QMTKhz1j2mA
2022-09,68.763,20.57,1254,852038,QMTKhz1j2mA
2022-10,51.234,21.35,1452,852038,QMTKhz1j2mA
2022-11,212.63,19.79,1789,852038,QMTKhz1j2mA
2022-12,94.041,19.57,2089,852038,QMTKhz1j2mA
2023-01,26.01,20.82,1827,879930,QMTKhz1j2mA
2023-02,42.007,22.59,2070,879930,QMTKhz1j2mA
2023-03,176.306,20.34,1211,879930,QMTKhz1j2mA
2023-04,141.618,20.19,1198,879930,QMTKhz1j2mA
2023-05,57.322,21.18,1236,879930,QMTKhz1j2mA
2023-06,16.662,21.78,1879,879930,QMTKhz1j2mA
2023-07,0.214,22.75,1590,879930,QMTKhz1j2mA
2023-08,7.567,23.47,1267,879930,QMTKhz1j2mA
2023-09,96.469,21.78,1208,879930,QMTKhz1j2mA
2023-10,110.488,21.4,2475,879930,QMTKhz1j2mA
2023-11,183.307,19.73,4931,879930,QMTKhz1j2mA
2023-12,75.232,20.95,4171,879930,QMTKhz1j2mA
2024-01,50.57,21.63,5770,904272.69,QMTKhz1j2mA
2024-02,68.528,22.04,2604,901802,QMTKhz1j2mA
2024-03,77.43,22.46,3069,904272.69,QMTKhz1j2mA
2024-04,154.731,20.91,3867,904272.69,QMTKhz1j2mA
2024-05,54.146,22.12,4302,904272.69,QMTKhz1j2mA
2024-06,1.134,22.81,5171,904272.69,QMTKhz1j2mA
2024-07,13.762,23.04,4925,904272.69,QMTKhz1j2mA
2024-08,12.477,23.22,4047,904272.69,QMTKhz1j2mA
2024-09,57.485,22.71,3623,904272.69,QMTKhz1j2mA
2024-10,82.276,21.48,3394,904272.69,QMTKhz1j2mA
2024-11,176.126,20.55,4069,904272.69,QMTKhz1j2mA
2024-12,95.341,20.57,3384,904272.69,QMTKhz1j2mA
2015-01,140.956,17.95,11065,750963,lU5vBlNgAW5
2015-02,102.711,18.21,7599,750963,lU5vBlNgAW5
2015-03,197.759,18.09,4994,750963,lU5vBlNgAW5
2015-04,208.968,17.27,4513,750963,lU5vBlNgAW5
2015-05,71.773,17.64,4094,750963,lU5vBlNgAW5
2015-06,34.524,17.75,9717,750963,lU5vBlNgAW5
2015-07,7.421,18.62,6225,750963,lU5vBlNgAW5
2015-08,4.809,19.44,3337,750963,lU5vBlNgAW5
2015-09,73.703,19.17,5954,750963,lU5vBlNgAW5
2015-10,211.549,17.96,12446,750963,lU5vBlNgAW5
2015-11,176.021,17.44,15388,750963,lU5vBlNgAW5
2015-12,156.176,17.79,26476,750963,lU5vBlNgAW5
2016-01,283.277,18.37,14661,745743.55,lU5vBlNgAW5
2016-02,228.74,18.96,9482,743706,lU5vBlNgAW5
2016-03,94.282,19.25,7315,745743.55,lU5vBlNgAW5
2016-04,315.646,17.73,6773,745743.55,lU5vBlNgAW5
2016-05,48.433,18.27,8217,745743.55,lU5vBlNgAW5
2016-06,9.131,17.92,9244,745743.55,lU5vBlNgAW5
2016-07,3.749,18.68,4986,745743.55,lU5vBlNgAW5
2016-08,20.569,19.27,3192,745743.55,lU5vBlNgAW5
2016-09,95.172,19.53,7079,745743.55,lU5vBlNgAW5
2016-10,162.346,18.57,14065,745743.55,lU5vBlNgAW5
2016-11,148.59,17.39,24360,745743.55,lU5vBlNgAW5
2016-12,79.485,17.72,29070,745743.55,lU5vBlNgAW5
2017-01,65.646,18.6,26845,691262,lU5vBlNgAW5
2017-02,232.275,17.9,11818,691262,lU5vBlNgAW5
2017-03,141.246,17.98,11878,691262,lU5vBlNgAW5
2017-04,131.716,17.51,10114,691262,lU5vBlNgAW5
2017-05,78.991,17.48,10163,691262,lU5vBlNgAW5
2017-06,5.848,18.22,11083,691262,lU5vBlNgAW5
2017-07,8.653,18.64,9242,691262,lU5vBlNgAW5
2017-08,47.806,18.64,6765,691262,lU5vBlNgAW5
2017-09,108.739,18.36,6826,691262,lU5vBlNgAW5
2017-10,119.742,18.27,7860,691262,lU5vBlNgAW5
2017-11,150.964,17.43,7589,691262,lU5vBlNgAW5
2017-12,132.475,17.84,7298,691262,lU5vBlNgAW5
2018-01,296.616,17.11,9197,814155,lU5vBlNgAW5
2018-02,107.847,18.35,8178,814155,lU5vBlNgAW5
2018-03,305.521,17.57,7952,814155,lU5vBlNgAW5
2018-04,416.626,16.9,5072,814155,lU5vBlNgAW5
2018-05,74.346,17.29,4068,814155,lU5vBlNgAW5
2018-06,15.52,17.68,4713,814155,lU5vBlNgAW5
2018-07,12.399,17.4,2063,814155,lU5vBlNgAW5
2018-08,83.919,18.06,1454,814155,lU5vBlNgAW5
2018-09,50.096,18.63,1696,814155,lU5vBlNgAW5
2018-10,145.007,17.87,2954,814155,lU5vBlNgAW5
2018-11,122.851,17.68,6432,814155,lU5vBlNgAW5
2018-12,223.867,17.38,11171,814155,lU5vBlNgAW5
2019-01,122.345,18.25,11491,738825,lU5vBlNgAW5
2019-02,76.39,18.51,8259,738825,lU5vBlNgAW5
2019-03,108.908,18.6,7777,738825,lU5vBlNgAW5
2019-04,193.956,18.29,7108,738825,lU5vBlNgAW5
2019-05,107.653,17.36,8043,738825,lU5vBlNgAW5
2019-06,46.802,17.51,11276,738825,lU5vBlNgAW5
2019-07,21.754,17.93,8074,738825,lU5vBlNgAW5
2019-08,38.905,18.74,2173,738825,lU5vBlNgAW5
2019-09,75.894,18.71,2070,738825,lU5vBlNgAW5
2019-10,202.773,17.13,2112,738825,lU5vBlNgAW5
2019-11,158.903,17.75,1828,738825,lU5vBlNgAW5
2019-12,369.313,17.5,1772,738825,lU5vBlNgAW5
2020-01,197.005,18.37,2441,885091.28,lU5vBlNgAW5
2020-02,193.955,18.51,2761,882673,lU5vBlNgAW5
2020-03,258.642,18.38,1794,885091.28,lU5vBlNgAW5
2020-04,287.164,17.97,1156,885091.28,lU5vBlNgAW5
2020-05,73.428,18.09,1211,885091.28,lU5vBlNgAW5
2020-06,35.48,17.93,1376,885091.28,lU5vBlNgAW5
2020-07,9.782,18.07,775,885091.28,lU5vBlNgAW5
2020-08,20.267,19.63,694,885091.28,lU5vBlNgAW5
2020-09,59.027,19.17,947,885091.28,lU5vBlNgAW5
2020-10,155.937,18.34,2014,885091.28,lU5vBlNgAW5
2020-11,180.453,17.57,2238,885091.28,lU5vBlNgAW5
2020-12,155.877,17.78,2339,885091.28,lU5vBlNgAW5
2021-01,207.473,17.61,3755,521014,lU5vBlNgAW5
2021-02,203.244,18.24,4145,521014,lU5vBlNgAW5
2021-03,166.644,17.98,4454,521014,lU5vBlNgAW5
2021-04,184.312,17.25,3820,521014,lU5vBlNgAW5
2021-05,160.516,17.55,4267,521014,lU5vBlNgAW5
2021-06,7.752,17.91,7284,521014,lU5vBlNgAW5
2021-07,5.281,18.28,5699,521014,lU5vBlNgAW5
2021-08,54.375,18.74,4600,521014,lU5vBlNgAW5
2021-09,96.124,18.65,6057,521014,lU5vBlNgAW5
2021-10,123.495,18.55,5833,521014,lU5vBlNgAW5
2021-11,117.173,18.14,7923,521014,lU5vBlNgAW5
2021-12,135.351,17.65,8021,521014,lU5vBlNgAW5
2022-01,200.723,17.91,7524,373892,lU5vBlNgAW5
2022-02,272.726,17.42,7374,373892,lU5vBlNgAW5
2022-03,163.765,18.36,4426,373892,lU5vBlNgAW5
2022-04,226.185,17.64,5480,373892,lU5vBlNgAW5
2022-05,68.096,17.7,4644,373892,lU5vBlNgAW5
2022-06,6.165,17.07,5247,373892,lU5vBlNgAW5
2022-07,49.233,18.2,2997,373892,lU5vBlNgAW5
2022-08,95.223,18.04,2160,373892,lU5vBlNgAW5
2022-09,74.413,18.26,2584,373892,lU5vBlNgAW5
2022-10,66.211,19,2394,373892,lU5vBlNgAW5
2022-11,235.171,17.23,2623,373892,lU5vBlNgAW5
2022-12,229.578,17.04,2176,373892,lU5vBlNgAW5
2023-01,117.506,17.33,2016,468939,lU5vBlNgAW5
2023-02,161.826,18.15,1498,468939,lU5vBlNgAW5
2023-03,341.441,17.44,1181,468939,lU5vBlNgAW5
2023-04,191.933,17.46,1252,468939,lU5vBlNgAW5
2023-05,121.501,18.28,1157,468939,lU5vBlNgAW5
2023-06,21.414,18.28,1349,468939,lU5vBlNgAW5
2023-07,2.157,18.81,1210,468939,lU5vBlNgAW5
2023-08,5.385,20.37,816,468939,lU5vBlNgAW5
2023-09,190.273,18.49,970,468939,lU5vBlNgAW5
2023-10,85.876,18.73,1674,468939,lU5vBlNgAW5
2023-11,233.978,17.15,1774,468939,lU5vBlNgAW5
2023-12,208.924,18.16,1556,468939,lU5vBlNgAW5
2024-01,574.665,17.89,1796,481465.48,lU5vBlNgAW5
2024-02,179.241,18.79,1120,480150,lU5vBlNgAW5
2024-03,154.694,18.95,1270,481465.48,lU5vBlNgAW5
2024-04,240.872,18.05,1649,481465.48,lU5vBlNgAW5
2024-05,73.799,18.84,1817,481465.48,lU5vBlNgAW5
2024-06,7.375,18.56,1595,481465.48,lU5vBlNgAW5
2024-07,13.191,19.42,1017,481465.48,lU5vBlNgAW5
2024-08,11.565,19.9,929,481465.48,lU5vBlNgAW5
2024-09,42.161,20.37,1104,481465.48,lU5vBlNgAW5
2024-10,161.176,18.53,2683,481465.48,lU5vBlNgAW5
2024-11,221.964,17.62,2751,481465.48,lU5vBlNgAW5
2024-12,184.984,17.98,1834,481465.48,lU5vBlNgAW5
2015-01,40.025,21.49,5788,817124,rEmeA5Z7HcP
2015-02,72.329,21.32,3262,817124,rEmeA5Z7HcP
2015-03,101.804,20.92,1745,817124,rEmeA5Z7HcP
2015-04,144.449,19.76,1961,817124,rEmeA5Z7HcP
2015-05,80.021,20.26,3791,817124,rEmeA5Z7HcP
2015-06,30.261,20.81,6648,817124,rEmeA5Z7HcP
2015-07,2.48,21.71,5271,817124,rEmeA5Z7HcP
2015-08,9.995,22.37,1259,817124,rEmeA5Z7HcP
2015-09,57.988,21.47,1450,817124,rEmeA5Z7HcP
2015-10,201.36,20.5,4570,817124,rEmeA5Z7HcP
2015-11,173.45,19.71,10449,817124,rEmeA5Z7HcP
2015-12,117.8,20.27,15031,817124,rEmeA5Z7HcP
2016-01,98.907,21.13,6930,730943.11,rEmeA5Z7HcP
2016-02,59.818,22.35,4068,728946,rEmeA5Z7HcP
2016-03,63.743,21.94,2703,730943.11,rEmeA5Z7HcP
2016-04,202.639,20.29,3201,730943.11,rEmeA5Z7HcP
2016-05,37.839,21.08,6629,730943.11,rEmeA5Z7HcP
2016-06,1.768,21.12,5097,730943.11,rEmeA5Z7HcP
2016-07,0.795,21.99,2400,730943.11,rEmeA5Z7HcP
2016-08,4.838,22.55,845,730943.11,rEmeA5Z7HcP
2016-09,73.591,22.07,2072,730943.11,rEmeA5Z7HcP
2016-10,112.414,21.02,6238,730943.11,rEmeA5Z7HcP
2016-11,155.862,19.87,13912,730943.11,rEmeA5Z7HcP
2016-12,79.801,20.07,15908,730943.11,rEmeA5Z7HcP
2017-01,66.32,21.31,10925,865513,rEmeA5Z7HcP
2017-02,101.587,20.6,4528,865513,rEmeA5Z7HcP
2017-03,129.163,20.46,3122,865513,rEmeA5Z7HcP
2017-04,111.688,20.1,5536,865513,rEmeA5Z7HcP
2017-05,106.216,19.96,7318,865513,rEmeA5Z7HcP
2017-06,2.333,21.31,9574,865513,rEmeA5Z7HcP
2017-07,0.814,22.24,5846,865513,rEmeA5Z7HcP
2017-08,30.24,21.87,3340,865513,rEmeA5Z7HcP
2017-09,91.621,20.92,5284,865513,rEmeA5Z7HcP
2017-10,132.829,20.8,10853,865513,rEmeA5Z7HcP
2017-11,134.913,19.77,12009,865513,rEmeA5Z7HcP
2017-12,108.134,20.47,14969,865513,rEmeA5Z7HcP
2018-01,158.606,20.23,13307,949761,rEmeA5Z7HcP
2018-02,93.713,20.93,9633,949761,rEmeA5Z7HcP
2018-03,150.914,20.23,7983,949761,rEmeA5Z7HcP
2018-04,309.717,19.52,6341,949761,rEmeA5Z7HcP
2018-05,88.339,19.73,9244,949761,rEmeA5Z7HcP
2018-06,12.974,20.49,9515,949761,rEmeA5Z7HcP
2018-07,2.203,20.49,5971,949761,rEmeA5Z7HcP
2018-08,116.976,20.49,3744,949761,rEmeA5Z7HcP
2018-09,47.657,20.51,3322,949761,rEmeA5Z7HcP
2018-10,110.543,20.36,4106,949761,rEmeA5Z7HcP
2018-11,121.366,20.19,7245,949761,rEmeA5Z7HcP
2018-12,110.941,19.91,9745,949761,rEmeA5Z7HcP
2019-01,72.175,20.83,9102,901152,rEmeA5Z7HcP
2019-02,73.8,21.26,8491,901152,rEmeA5Z7HcP
2019-03,108.514,21.28,7924,901152,rEmeA5Z7HcP
2019-04,124.772,20.7,7295,901152,rEmeA5Z7HcP
2019-05,128.89,19.82,7395,901152,rEmeA5Z7HcP
2019-06,25.522,20.73,6863,901152,rEmeA5Z7HcP
2019-07,16.778,21.3,6473,901152,rEmeA5Z7HcP
2019-08,35.549,21.6,2244,901152,rEmeA5Z7HcP
2019-09,72.066,21.21,2398,901152,rEmeA5Z7HcP
2019-10,193.358,19.49,3549,901152,rEmeA5Z7HcP
2019-11,128.353,20.31,4460,901152,rEmeA5Z7HcP
2019-12,183.311,20.17,4030,901152,rEmeA5Z7HcP
2020-01,90.864,21.04,4847,963081.37,rEmeA5Z7HcP
2020-02,120.717,21.1,3815,960450,rEmeA5Z7HcP
2020-03,209.415,20.81,2955,963081.37,rEmeA5Z7HcP
2020-04,248.1,20.4,1477,963081.37,rEmeA5Z7HcP
2020-05,71.509,20.5,1455,963081.37,rEmeA5Z7HcP
2020-06,36.567,20.69,1346,963081.37,rEmeA5Z7HcP
2020-07,3.658,21.29,1270,963081.37,rEmeA5Z7HcP
2020-08,15.551,22.42,1074,963081.37,rEmeA5Z7HcP
2020-09,71.932,21.39,1150,963081.37,rEmeA5Z7HcP
2020-10,159.05,20.45,1254,963081.37,rEmeA5Z7HcP
2020-11,170.939,19.78,1826,963081.37,rEmeA5Z7HcP
2020-12,95.983,20.11,1596,963081.37,rEmeA5Z7HcP
2021-01,93.669,20.27,2060,441579,rEmeA5Z7HcP
2021-02,106.142,20.91,1638,441579,rEmeA5Z7HcP
2021-03,129.491,20.46,1924,441579,rEmeA5Z7HcP
2021-04,130.254,19.67,2002,441579,rEmeA5Z7HcP
2021-05,126.483,19.92,2481,441579,rEmeA5Z7HcP
2021-06,3.218,20.6,1864,441579,rEmeA5Z7HcP
2021-07,2.671,21.23,1837,441579,rEmeA5Z7HcP
2021-08,34.458,21.34,1375,441579,rEmeA5Z7HcP
2021-09,82.358,21.08,1683,441579,rEmeA5Z7HcP
2021-10,83.218,21.13,2121,441579,rEmeA5Z7HcP
2021-11,101.068,20.37,3275,441579,rEmeA5Z7HcP
2021-12,120.46,20.16,3370,441579,rEmeA5Z7HcP
2022-01,56.998,20.84,3226,674072,rEmeA5Z7HcP
2022-02,128.58,20.2,2557,674072,rEmeA5Z7HcP
2022-03,127.344,20.72,2060,674072,rEmeA5Z7HcP
2022-04,239.116,20.03,1922,674072,rEmeA5Z7HcP
2022-05,82.944,20.06,2621,674072,rEmeA5Z7HcP
2022-06,2.951,19.59,2219,674072,rEmeA5Z7HcP
2022-07,17.821,20.99,1734,674072,rEmeA5Z7HcP
2022-08,73.155,20.59,2111,674072,rEmeA5Z7HcP
2022-09,42.932,20.82,2924,674072,rEmeA5Z7HcP
2022-10,55.008,21.41,2856,674072,rEmeA5Z7HcP
2022-11,191.278,19.89,3042,674072,rEmeA5Z7HcP
2022-12,151.782,19.51,3048,674072,rEmeA5Z7HcP
2023-01,59.807,20.3,1895,721710,rEmeA5Z7HcP
2023-02,91.605,21.34,1304,721710,rEmeA5Z7HcP
2023-03,219.22,20.03,1331,721710,rEmeA5Z7HcP
2023-04,194.214,19.77,1311,721710,rEmeA5Z7HcP
2023-05,71.13,20.93,1445,721710,rEmeA5Z7HcP
2023-06,6.939,21.52,1279,721710,rEmeA5Z7HcP
2023-07,0.34,22.16,847,721710,rEmeA5Z7HcP
2023-08,2.584,23.35,756,721710,rEmeA5Z7HcP
2023-09,110.513,21.41,1067,721710,rEmeA5Z7HcP
2023-10,113.116,21.23,1773,721710,rEmeA5Z7HcP
2023-11,233.316,19.46,2146,721710,rEmeA5Z7HcP
2023-12,126.143,20.73,2248,721710,rEmeA5Z7HcP
2024-01,163.613,20.88,2558,624658.72,rEmeA5Z7HcP
2024-02,115.776,21.48,1740,622952,rEmeA5Z7HcP
2024-03,89.343,21.59,2065,624658.72,rEmeA5Z7HcP
2024-04,183.856,20.44,2352,624658.72,rEmeA5Z7HcP
2024-05,46.392,21.66,2244,624658.72,rEmeA5Z7HcP
2024-06,1.39,22.11,2299,624658.72,rEmeA5Z7HcP
2024-07,1.761,23.1,1865,624658.72,rEmeA5Z7HcP
2024-08,3.98,23.25,2812,624658.72,rEmeA5Z7HcP
2024-09,33.362,22.83,4020,624658.72,rEmeA5Z7HcP
2024-10,105.321,21.2,6456,624658.72,rEmeA5Z7HcP
2024-11,182.36,20.14,10903,624658.72,rEmeA5Z7HcP
2024-12,123.549,20.43,8110,624658.72,rEmeA5Z7HcP
2015-01,86.38,18.52,9651,896334,PBHtCUM6nkg
2015-02,128.821,18.74,10169,896334,PBHtCUM6nkg
2015-03,414.801,18.65,8365,896334,PBHtCUM6nkg
2015-04,505.428,17.97,5897,896334,PBHtCUM6nkg
2015-05,141.587,18.22,5976,896334,PBHtCUM6nkg
2015-06,80.346,18.15,8042,896334,PBHtCUM6nkg
2015-07,10.497,18.71,6829,896334,PBHtCUM6nkg
2015-08,7.793,19.32,7551,896334,PBHtCUM6nkg
2015-09,122.758,19.36,15853,896334,PBHtCUM6nkg
2015-10,651.546,18.61,24508,896334,PBHtCUM6nkg
2015-11,503.126,17.92,22862,896334,PBHtCUM6nkg
2015-12,458.006,18.09,25588,896334,PBHtCUM6nkg
2016-01,158.805,18.89,15274,753816.61,PBHtCUM6nkg
2016-02,128.359,19.37,12844,751757,PBHtCUM6nkg
2016-03,187.481,19.73,13969,753816.61,PBHtCUM6nkg
2016-04,529.699,18.69,17321,753816.61,PBHtCUM6nkg
2016-05,222.377,18.83,18015,753816.61,PBHtCUM6nkg
2016-06,19.909,18.28,23196,753816.61,PBHtCUM6nkg
2016-07,6.564,18.76,12948,753816.61,PBHtCUM6nkg
2016-08,20.05,19.24,10558,753816.61,PBHtCUM6nkg
2016-09,160.249,19.23,16628,753816.61,PBHtCUM6nkg
2016-10,237.302,19.2,23252,753816.61,PBHtCUM6nkg
2016-11,233.573,18.33,39211,753816.61,PBHtCUM6nkg
2016-12,181.7,18.37,29090,753816.61,PBHtCUM6nkg
2017-01,117.154,18.69,17272,793041,PBHtCUM6nkg
2017-02,245.902,18.21,13067,793041,PBHtCUM6nkg
2017-03,221.094,18.5,9856,793041,PBHtCUM6nkg
2017-04,170.675,18.39,7802,793041,PBHtCUM6nkg
2017-05,92.525,18.36,12199,793041,PBHtCUM6nkg
2017-06,13.203,18.75,18771,793041,PBHtCUM6nkg
2017-07,10.422,18.82,15168,793041,PBHtCUM6nkg
2017-08,70.115,18.59,11983,793041,PBHtCUM6nkg
2017-09,179.539,18.58,14503,793041,PBHtCUM6nkg
2017-10,223.373,18.69,17909,793041,PBHtCUM6nkg
2017-11,244.078,17.93,19404,793041,PBHtCUM6nkg
2017-12,322.329,18.27,23927,793041,PBHtCUM6nkg
2018-01,187.067,17.68,31698,873640,PBHtCUM6nkg
2018-02,181.271,18.66,17221,873640,PBHtCUM6nkg
2018-03,445.141,18.34,11599,873640,PBHtCUM6nkg
2018-04,633.449,17.83,9865,873640,PBHtCUM6nkg
2018-05,280.346,17.99,12807,873640,PBHtCUM6nkg
2018-06,34.788,18.12,15983,873640,PBHtCUM6nkg
2018-07,15.78,17.76,15145,873640,PBHtCUM6nkg
2018-08,125.094,18.03,10582,873640,PBHtCUM6nkg
2018-09,88.006,18.77,10059,873640,PBHtCUM6nkg
2018-10,306.721,18.31,14607,873640,PBHtCUM6nkg
2018-11,300.656,18.44,18462,873640,PBHtCUM6nkg
2018-12,340.73,17.89,24467,873640,PBHtCUM6nkg
